-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 2.00000, 0.13587, 0.11698, 0.12643, 0.00009, 0.00944, -2.61695, 4.23412, 0.31775, 3.00000, 0.28197, 0.11698, 0.17827, 0.00544, 0.07373, -2.54289, 4.23205, 0.58663, 4.00000, 0.49258, 0.11698, 0.25685, 0.02260, 0.15033, -2.66377, 4.14853, 0.63672, -0.76653, -1.37444, 1.98030, 0.39414, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.34647, 0.34647, 0.34647, 0.00000, 0.00000, -2.79538, 3.71851, 1.81480, -0.19150, -1.25387, -2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 3.00000, 0.13670, 0.08429, 0.11353, 0.00048, 0.02182, -1.97756, 4.56026, 0.27152, 4.00000, 0.30458, 0.08429, 0.16129, 0.00720, 0.08486, -2.11988, 4.49575, 0.21281, 5.00000, 0.42461, 0.08429, 0.21396, 0.01686, 0.12983, -2.20600, 4.45624, 0.17141, -0.76653, -0.65917, -3.18882, 3.75791, 0.00000, 4.92853, 2.27446, 1.57080, 4.00000, 0.13958, 0.03518, 0.08504, 0.00144, 0.03801, -3.30205, 3.73441, -0.02070, 8.00000, 0.25068, 0.03518, 0.15466, 0.00572, 0.07563, -3.14397, 3.86306, 0.04765, 11.00000, 0.49790, 0.03518, 0.22946, 0.01973, 0.14046, -3.13706, 3.86914, 0.05726, -0.76653, -7.64229
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 2.00000, 0.16419, 0.12562, 0.14491, 0.00037, 0.01928, -3.54780, 3.11381, 1.59448, 5.00000, 0.25254, 0.12562, 0.17735, 0.00171, 0.04138, -3.47751, 3.26924, 1.42649, 5.00000, 0.25254, 0.12562, 0.17735, 0.00171, 0.04138, -3.47751, 3.26924, 1.42649, -0.64123, -2.88604, 2.59457, 1.29147, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.34647, 0.34647, 0.34647, 0.00000, 0.00000, -2.79538, 3.71851, 1.81480, -0.19150, -1.25387, -3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 1.00000, 0.10310, 0.10310, 0.10310, 0.00000, 0.00000, -3.75203, 2.59351, 2.01954, 2.00000, 0.27071, 0.10310, 0.18690, 0.00702, 0.08380, -3.54451, 2.80271, 2.07756, 2.00000, 0.27071, 0.10310, 0.18690, 0.00702, 0.08380, -3.54451, 2.80271, 2.07756, 1.50586, -2.37638, -3.92241, 2.87963, 0.78273, 4.92852, 2.50831, 1.41130, 1.00000, 0.14112, 0.14112, 0.14112, 0.00000, 0.00000, -3.72135, 3.21619, 0.82320, 4.00000, 0.29000, 0.14112, 0.23173, 0.00303, 0.05507, -3.92081, 2.96016, 0.78357, 5.00000, 0.37208, 0.14112, 0.25980, 0.00558, 0.07468, -3.93594, 2.95129, 0.71778, -0.64123, 10.75154
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 1.00000, 0.15525, 0.15525, 0.15525, 0.00000, 0.00000, -2.32051, 3.99162, 1.90681, 2.00000, 0.30891, 0.15525, 0.23208, 0.00590, 0.07683, -2.22385, 3.94566, 2.09614, 4.00000, 0.47747, 0.15525, 0.31937, 0.01308, 0.11436, -2.30757, 3.95189, 1.96646, -0.64123, -0.60432, 1.05443, 0.54989, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.34647, 0.34647, 0.34647, 0.00000, 0.00000, -2.79538, 3.71851, 1.81480, -0.19150, -1.25387, -2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.50586, -0.56481, -1.50894, 4.37124, 1.70460, 4.92852, 1.90319, 1.21764, 1.00000, 0.08760, 0.08760, 0.08760, 0.00000, 0.00000, -0.98467, 4.66256, 1.43467, 4.00000, 0.30057, 0.08760, 0.22382, 0.00697, 0.08348, -1.51066, 4.52641, 1.40554, 9.00000, 0.47394, 0.08760, 0.31679, 0.01148, 0.10713, -1.49607, 4.47915, 1.56520, -0.64123, -0.30980
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.34647, 0.34647, 0.34647, 0.00000, 0.00000, -2.79538, 3.71851, 1.81480, -0.19150, -1.25387, 1.66465, 0.58922, -2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 2.00000, 0.13587, 0.11698, 0.12643, 0.00009, 0.00944, -2.61695, 4.23412, 0.31775, 3.00000, 0.28197, 0.11698, 0.17827, 0.00544, 0.07373, -2.54289, 4.23205, 0.58663, 4.00000, 0.49258, 0.11698, 0.25685, 0.02260, 0.15033, -2.66377, 4.14853, 0.63672, -0.76653, -1.37444, -3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 2.00000, 0.16419, 0.12562, 0.14491, 0.00037, 0.01928, -3.54780, 3.11381, 1.59448, 5.00000, 0.25254, 0.12562, 0.17735, 0.00171, 0.04138, -3.47751, 3.26924, 1.42649, 5.00000, 0.25254, 0.12562, 0.17735, 0.00171, 0.04138, -3.47751, 3.26924, 1.42649, -0.64123, -2.88604, -2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 1.00000, 0.15525, 0.15525, 0.15525, 0.00000, 0.00000, -2.32051, 3.99162, 1.90681, 2.00000, 0.30891, 0.15525, 0.23208, 0.00590, 0.07683, -2.22385, 3.94566, 2.09614, 4.00000, 0.47747, 0.15525, 0.31937, 0.01308, 0.11436, -2.30757, 3.95189, 1.96646, -0.64123, -0.60432
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.26423, 0.26423, 0.26423, 0.00000, 0.00000, -3.71490, 2.28455, 2.41048, 1.00000, 0.26423, 0.26423, 0.26423, 0.00000, 0.00000, -3.71490, 2.28455, 2.41048, -0.64123, -10.56672, 5.51065, 6.05607, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.19150, -9.32863, -3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 1.00000, 0.10310, 0.10310, 0.10310, 0.00000, 0.00000, -3.75203, 2.59351, 2.01954, 2.00000, 0.27071, 0.10310, 0.18690, 0.00702, 0.08380, -3.54451, 2.80271, 2.07756, 2.00000, 0.27071, 0.10310, 0.18690, 0.00702, 0.08380, -3.54451, 2.80271, 2.07756, 1.50586, -2.37638, -4.37124, 1.70460, 1.50894, 4.92852, 2.76977, 1.25963, 1.00000, 0.12432, 0.12432, 0.12432, 0.00000, 0.00000, -4.45648, 1.96350, 1.11917, 1.00000, 0.12432, 0.12432, 0.12432, 0.00000, 0.00000, -4.45648, 1.96350, 1.11917, 2.00000, 0.41366, 0.12432, 0.26899, 0.02093, 0.14467, -4.49566, 1.88854, 1.08760, -0.64123, 3.63662
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.76653, 9.35336, -1.86160, -6.49176, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.19150, -9.32863, -4.45876, 0.43315, 2.05481, 4.92853, 3.04475, 1.14074, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.35860, 0.35860, 0.35860, 0.00000, 0.00000, -4.71605, 0.20635, 1.62695, -0.76653, 2.22389, -3.75791, 0.00000, 3.18882, 4.92853, 3.14159, 0.86714, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.19388, 0.19388, 0.19388, 0.00000, 0.00000, -3.74164, -0.14618, 3.30490, 2.00000, 0.38296, 0.19388, 0.28842, 0.00894, 0.09454, -3.85889, -0.07717, 3.14501, -0.76653, 8.64229
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.25669, 0.25669, 0.25669, 0.00000, 0.00000, -3.05424, 1.83277, 3.50282, 1.00000, 0.25669, 0.25669, 0.25669, 0.00000, 0.00000, -3.05424, 1.83277, 3.50282, -0.64123, -1.63909, 0.81587, 1.82322, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.19150, -9.32863, -2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.23554, 0.23554, 0.23554, 0.00000, 0.00000, -2.55121, 2.37472, 3.58324, 1.00000, 0.23554, 0.23554, 0.23554, 0.00000, 0.00000, -2.55121, 2.37472, 3.58324, 1.50586, -0.90211, -2.87963, 0.78273, 3.92241, 4.92852, 2.87619, 0.65037, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.35182, 0.35182, 0.35182, 0.00000, 0.00000, -3.27349, 0.69114, 3.71469, -0.64123, -1.48153
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.19150, -9.32863, 3.30198, 7.02665, -3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.26423, 0.26423, 0.26423, 0.00000, 0.00000, -3.71490, 2.28455, 2.41048, 1.00000, 0.26423, 0.26423, 0.26423, 0.00000, 0.00000, -3.71490, 2.28455, 2.41048, -0.64123, -10.56672, -4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.76653, 9.35336, -3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.25669, 0.25669, 0.25669, 0.00000, 0.00000, -3.05424, 1.83277, 3.50282, 1.00000, 0.25669, 0.25669, 0.25669, 0.00000, 0.00000, -3.05424, 1.83277, 3.50282, -0.64123, -1.63909
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.64123, -0.30829, 0.68893, 0.61936, -1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.19150, -0.25296, -2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.50586, -0.56481, -0.78273, 3.92241, 2.87963, 4.92852, 1.76776, 0.94680, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.37209, 0.37209, 0.37209, 0.00000, 0.00000, -0.86776, 3.86091, 3.04776, -0.64123, -0.12779
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.64123, -0.49591, 0.54500, 0.95092, -1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.19150, -0.25296, -2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.23554, 0.23554, 0.23554, 0.00000, 0.00000, -2.55121, 2.37472, 3.58324, 1.00000, 0.23554, 0.23554, 0.23554, 0.00000, 0.00000, -2.55121, 2.37472, 3.58324, 1.50586, -0.90211, -1.70460, 1.50894, 4.37124, 4.92852, 2.41700, 0.48015, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.18402, 0.18402, 0.18402, 0.00000, 0.00000, -1.39949, 1.45908, 4.56907, 1.00000, 0.18402, 0.18402, 0.18402, 0.00000, 0.00000, -1.39949, 1.45908, 4.56907, -0.64123, -0.42255
