-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 2.00000, 0.15921, 0.09869, 0.12895, 0.00092, 0.03026, -2.92820, 3.94768, 0.88946, 5.00000, 0.29722, 0.09869, 0.19011, 0.00457, 0.06757, -2.82620, 4.02682, 0.79096, 5.00000, 0.29722, 0.09869, 0.19011, 0.00457, 0.06757, -2.82620, 4.02682, 0.79096, -0.76653, -1.37444, 1.98030, 0.39414
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 1.00000, 0.12330, 0.12330, 0.12330, 0.00000, 0.00000, -3.66148, 3.05788, 1.41322, 2.00000, 0.25538, 0.12330, 0.18934, 0.00436, 0.06604, -3.57929, 3.20715, 1.29219, 4.00000, 0.39302, 0.12330, 0.28814, 0.01196, 0.10936, -3.54590, 3.16505, 1.46387, -0.64123, -2.88604, 2.59457, 1.29147
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 3.00000, 0.32494, 0.19917, 0.27323, 0.00289, 0.05372, -2.38502, 3.78426, 2.20234, 5.00000, 0.39961, 0.19917, 0.31843, 0.00487, 0.06977, -2.32466, 3.93483, 1.97452, -0.64123, -0.60432, 1.05443, 0.54989
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.26382, 0.26382, 0.26382, 0.00000, 0.00000, -2.71037, 3.94886, 1.41586, 3.00000, 0.41890, 0.26382, 0.36170, 0.00484, 0.06954, -2.80944, 3.79612, 1.57443, -0.19150, -1.25387, 1.66465, 0.58922
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 2.00000, 0.12213, 0.08585, 0.10399, 0.00033, 0.01814, -3.92529, 2.24303, 2.07202, 2.00000, 0.12213, 0.08585, 0.10399, 0.00033, 0.01814, -3.92529, 2.24303, 2.07202, 3.00000, 0.38486, 0.08585, 0.19761, 0.01775, 0.13323, -3.89522, 2.10568, 2.25288, -0.64123, -10.56672, 5.51065, 6.05607
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.20078, 0.20078, 0.20078, 0.00000, 0.00000, -4.02386, 0.93034, 2.81335, 1.00000, 0.20078, 0.20078, 0.20078, 0.00000, 0.00000, -4.02386, 0.93034, 2.81335, -0.76653, 9.35336, -1.86160, -6.49176
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.64123, -1.63909, 0.81587, 1.82322
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.19150, -9.32863, 3.30198, 7.02665
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 1.00000, 0.14527, 0.14527, 0.14527, 0.00000, 0.00000, -1.26741, 3.58696, 3.23759, 3.00000, 0.31695, 0.14527, 0.25499, 0.00605, 0.07780, -1.36167, 3.41950, 3.35536, 4.00000, 0.36104, 0.14527, 0.28151, 0.00665, 0.08154, -1.48244, 3.44274, 3.26756, -0.64123, -0.30829, 0.68893, 0.61936
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.32275, 0.16888, 0.24582, 0.00592, 0.07693, -1.70069, 2.19506, 4.14831, 2.00000, 0.32275, 0.16888, 0.24582, 0.00592, 0.07693, -1.70069, 2.19506, 4.14831, -0.64123, -0.49591, 0.54500, 0.95092
