-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 1.00000, 0.07353, 0.07353, 0.07353, 0.00000, 0.00000, -3.33481, 3.65680, 0.70087, 5.00000, 0.31469, 0.07353, 0.24877, 0.00817, 0.09040, -2.99726, 3.93514, 0.60007, 6.00000, 0.43138, 0.07353, 0.27921, 0.01144, 0.10697, -2.95266, 3.95195, 0.68329, -0.76653, -1.37444, 1.98030, 0.39414
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 4.00000, 0.11957, 0.03628, 0.08113, 0.00095, 0.03083, -3.61695, 3.14643, 1.34872, 9.00000, 0.31873, 0.03628, 0.17025, 0.00850, 0.09222, -3.51429, 3.14829, 1.56078, 12.00000, 0.47356, 0.03628, 0.23683, 0.02003, 0.14152, -3.46793, 3.17538, 1.61067, -0.64123, -2.88604, 2.59457, 1.29147
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 6.00000, 0.15626, 0.08612, 0.13829, 0.00056, 0.02370, -2.26592, 3.93355, 2.04259, 11.00000, 0.30134, 0.08612, 0.18611, 0.00376, 0.06128, -2.38510, 3.88002, 2.00274, 16.00000, 0.45306, 0.08612, 0.25463, 0.01327, 0.11521, -2.34784, 3.90454, 1.99851, -0.64123, -0.60432, 1.05443, 0.54989
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.38845, 0.35423, 0.37134, 0.00029, 0.01711, -3.03274, 3.60584, 1.51975, -0.19150, -1.25387, 1.66465, 0.58922
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 7.00000, 0.16003, 0.06060, 0.11345, 0.00144, 0.03794, -3.97535, 2.01180, 2.20256, 17.00000, 0.32056, 0.06060, 0.19997, 0.00686, 0.08284, -3.96460, 2.05479, 2.18886, 20.00000, 0.46610, 0.06060, 0.23453, 0.01276, 0.11297, -3.97025, 2.05278, 2.17861, -0.64123, -10.56672, 5.51065, 6.05607
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 19.00000, 0.16201, 0.01032, 0.07990, 0.00188, 0.04333, -4.05702, 0.63131, 2.81742, 28.00000, 0.32526, 0.01032, 0.13399, 0.00851, 0.09228, -4.09722, 0.69976, 2.73454, 30.00000, 0.39404, 0.01032, 0.14941, 0.01133, 0.10644, -4.08301, 0.69492, 2.75437, -0.76653, 9.35336, -1.86160, -6.49176
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 36.00000, 0.15886, 0.03044, 0.08154, 0.00146, 0.03827, -3.13699, 1.48524, 3.55649, 48.00000, 0.32625, 0.03044, 0.12331, 0.00697, 0.08350, -3.13849, 1.47740, 3.56134, 50.00000, 0.35473, 0.03044, 0.13221, 0.00860, 0.09271, -3.14486, 1.48361, 3.55356, -0.64123, -1.63909, 0.81587, 1.82322
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 19.00000, 0.14151, 0.02832, 0.09112, 0.00133, 0.03642, -3.72606, 1.35139, 3.02439, 27.00000, 0.30783, 0.02832, 0.13253, 0.00561, 0.07493, -3.76100, 1.38204, 2.96165, 28.00000, 0.35030, 0.02832, 0.14031, 0.00705, 0.08395, -3.75937, 1.38897, 2.95928, -0.19150, -9.32863, 3.30198, 7.02665
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 10.00000, 0.14058, 0.03964, 0.08190, 0.00078, 0.02791, -1.58480, 3.41455, 3.26036, 20.00000, 0.30093, 0.03964, 0.16771, 0.00853, 0.09237, -1.57130, 3.42643, 3.25393, 21.00000, 0.43671, 0.03964, 0.18052, 0.01141, 0.10680, -1.58014, 3.42227, 3.25463, -0.64123, -0.30829, 0.68893, 0.61936
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 20.00000, 0.16650, 0.04680, 0.10193, 0.00156, 0.03949, -1.99240, 2.22924, 3.97398, 30.00000, 0.32794, 0.04680, 0.14612, 0.00588, 0.07670, -1.95545, 2.26350, 3.97626, 36.00000, 0.49280, 0.04680, 0.19095, 0.01555, 0.12472, -1.95462, 2.29896, 3.95538, -0.64123, -0.49591, 0.54500, 0.95092
-0.70086, 2.75567, 4.02561, 4.92853, 1.81985, 0.61496, 10.00000, 0.16252, 0.04998, 0.10570, 0.00161, 0.04007, -0.85427, 2.74634, 4.05901, 16.00000, 0.32063, 0.04998, 0.15648, 0.00668, 0.08173, -0.81479, 2.70349, 4.09884, 19.00000, 0.49436, 0.04998, 0.19735, 0.01506, 0.12273, -0.81242, 2.70242, 4.09783, -0.76653, -0.13313, 0.46424, 0.66888
-1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 11.00000, 0.14229, 0.02265, 0.08774, 0.00131, 0.03619, -1.32665, 2.85415, 3.86057, 16.00000, 0.32155, 0.02265, 0.14067, 0.00780, 0.08829, -1.28724, 2.94182, 3.80733, 19.00000, 0.40852, 0.02265, 0.17842, 0.01427, 0.11945, -1.31027, 2.91407, 3.82140, -0.19150, -0.25296, 0.53830, 0.71466
-3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 5.00000, 0.15192, 0.03268, 0.10038, 0.00212, 0.04606, -3.55033, 2.57230, 2.36653, 9.00000, 0.19469, 0.03268, 0.13907, 0.00309, 0.05561, -3.48611, 2.65289, 2.36535, 11.00000, 0.42363, 0.03268, 0.18610, 0.01261, 0.11227, -3.49717, 2.68339, 2.31556, 1.50586, -2.37638, 1.85065, 1.52573
-2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 11.00000, 0.15313, 0.04796, 0.09615, 0.00127, 0.03565, -2.66254, 2.40702, 3.44663, 21.00000, 0.32545, 0.04796, 0.17343, 0.00832, 0.09123, -2.76966, 2.30829, 3.43027, 22.00000, 0.45507, 0.04796, 0.18623, 0.01139, 0.10671, -2.76250, 2.31988, 3.42837, 1.50586, -0.90211, 0.74373, 1.15838
-2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 3.00000, 0.11186, 0.07897, 0.09365, 0.00019, 0.01366, -2.13480, 3.60563, 2.68914, 7.00000, 0.30578, 0.07897, 0.18209, 0.00664, 0.08146, -2.22431, 3.50782, 2.74253, 9.00000, 0.46383, 0.07897, 0.23350, 0.01497, 0.12237, -2.25932, 3.46218, 2.77464, 1.50586, -0.56481, 0.87972, 0.68510
-2.83550, 2.83550, 2.83550, 4.91123, 2.35619, 0.95532, 10.00000, 0.12104, 0.02853, 0.07612, 0.00101, 0.03176, -3.06606, 2.65279, 2.87943, 19.00000, 0.32605, 0.02853, 0.16119, 0.00933, 0.09657, -2.94281, 2.73418, 2.92733, 22.00000, 0.46221, 0.02853, 0.19125, 0.01422, 0.11925, -2.91030, 2.76636, 2.92908, 2.20394, -1.00000, 1.00000, 1.00000
-2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 2.00000, 0.13967, 0.13730, 0.13849, 0.00000, 0.00118, -2.04980, 4.48816, 0.68148, 4.00000, 0.25465, 0.13730, 0.18176, 0.00231, 0.04808, -1.98259, 4.53700, 0.58662, 5.00000, 0.48978, 0.13730, 0.24336, 0.01703, 0.13050, -1.99357, 4.51517, 0.69106, -0.76653, -0.65917, 1.49537, 0.16379
-1.50894, 4.37124, 1.70460, 4.92852, 1.90319, 1.21764, 1.00000, 0.12895, 0.12895, 0.12895, 0.00000, 0.00000, -1.75232, 4.44109, 1.48105, 8.00000, 0.29018, 0.12895, 0.22730, 0.00313, 0.05598, -1.52752, 4.48212, 1.51928, 11.00000, 0.47039, 0.12895, 0.28644, 0.01174, 0.10837, -1.53021, 4.44042, 1.62652, -0.64123, -0.30980, 0.93889, 0.37091
-0.72621, 4.85499, 0.43811, 4.92852, 1.71928, 1.48179, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.28829, 0.28829, 0.28829, 0.00000, 0.00000, -1.38169, 4.79802, 0.01394, 2.00000, 0.38825, 0.28829, 0.33827, 0.00250, 0.04998, -1.29372, 4.81391, 0.21325, -0.64123, -0.14496, 1.04077, 0.10419
-1.44936, 4.62611, 0.87126, 4.92550, 1.87441, 1.39297, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.27442, 0.27442, 0.27442, 0.00000, 0.00000, -1.63852, 4.66614, 0.63641, 3.00000, 0.49689, 0.27442, 0.39209, 0.00833, 0.09128, -1.37845, 4.71388, 0.83444, -0.19150, -0.38457, 1.17386, 0.21070
