-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.30778, 0.26803, 0.28791, 0.00039, 0.01987, -2.55391, 4.17576, 0.95695, 8.00000, 0.49711, 0.26803, 0.38182, 0.00468, 0.06841, -2.57985, 4.17967, 0.81546, -0.76653, -1.37444, 1.98030, 0.39414
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.33818, 0.33818, 0.33818, 0.00000, 0.00000, -3.61489, 3.11887, 1.47245, -0.64123, -2.88604, 2.59457, 1.29147
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.18624, 0.18624, 0.18624, 0.00000, 0.00000, -2.25129, 4.02321, 1.88129, 5.00000, 0.47499, 0.18624, 0.38929, 0.01068, 0.10337, -2.37708, 3.96798, 1.81354, -0.64123, -0.60432, 1.05443, 0.54989
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.26038, 0.26038, 0.26038, 0.00000, 0.00000, -2.81530, 3.60893, 1.98351, 2.00000, 0.47543, 0.26038, 0.36790, 0.01156, 0.10752, -2.78162, 3.74698, 1.75698, -0.19150, -1.25387, 1.66465, 0.58922
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.64123, -10.56672, 5.51065, 6.05607
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 1.00000, 0.12562, 0.12562, 0.12562, 0.00000, 0.00000, -3.94563, 0.70513, 2.97582, 1.00000, 0.12562, 0.12562, 0.12562, 0.00000, 0.00000, -3.94563, 0.70513, 2.97582, 1.00000, 0.12562, 0.12562, 0.12562, 0.00000, 0.00000, -3.94563, 0.70513, 2.97582, -0.76653, 9.35336, -1.86160, -6.49176
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.19988, 0.19988, 0.19988, 0.00000, 0.00000, -3.51655, 1.11578, 3.35811, 2.00000, 0.47891, 0.19988, 0.33940, 0.01946, 0.13951, -3.07743, 1.34663, 3.64372, -0.64123, -1.63909, 0.81587, 1.82322
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.28238, 0.28238, 0.28238, 0.00000, 0.00000, -3.48707, 2.08891, 2.89413, 3.00000, 0.45209, 0.28238, 0.37034, 0.00482, 0.06942, -3.53643, 1.95054, 2.93529, -0.19150, -9.32863, 3.30198, 7.02665
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.26325, 0.21892, 0.24108, 0.00049, 0.02217, -1.55615, 3.58992, 3.07734, 4.00000, 0.47250, 0.21892, 0.32378, 0.00926, 0.09625, -1.54477, 3.69898, 2.95127, -0.64123, -0.30829, 0.68893, 0.61936
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.20950, 0.20950, 0.20950, 0.00000, 0.00000, -2.19749, 2.88303, 3.44329, 2.00000, 0.33408, 0.20950, 0.27179, 0.00388, 0.06229, -2.20105, 2.69769, 3.58051, -0.64123, -0.49591, 0.54500, 0.95092
