-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 1.00000, 0.13707, 0.13707, 0.13707, 0.00000, 0.00000, -2.83306, 4.10648, 0.26762, 4.00000, 0.28140, 0.13707, 0.23195, 0.00324, 0.05692, -2.98724, 3.92904, 0.69123, 7.00000, 0.42118, 0.13707, 0.30655, 0.00932, 0.09656, -2.90985, 3.97544, 0.73364, -0.76653, -1.37444, 1.98030, 0.39414, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 2.00000, 0.14342, 0.10028, 0.12185, 0.00047, 0.02157, -2.72384, 3.91910, 1.43225, 10.00000, 0.31582, 0.10028, 0.21527, 0.00406, 0.06369, -2.93399, 3.75616, 1.43221, 11.00000, 0.46482, 0.10028, 0.23796, 0.00883, 0.09399, -2.90489, 3.77369, 1.44574, -0.19150, -1.25387, 1.66465, 0.58922, -2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 1.00000, 0.15488, 0.15488, 0.15488, 0.00000, 0.00000, -2.11666, 4.46180, 0.76299, 6.00000, 0.29431, 0.15488, 0.24170, 0.00206, 0.04536, -2.06025, 4.50833, 0.45648, 8.00000, 0.49345, 0.15488, 0.30010, 0.01186, 0.10889, -2.11396, 4.47348, 0.54560, -0.76653, -0.65917, 1.49537, 0.16379, -3.18882, 3.75791, 0.00000, 4.92853, 2.27446, 1.57080, 1.00000, 0.13656, 0.13656, 0.13656, 0.00000, 0.00000, -3.40493, 3.64297, 0.33145, 4.00000, 0.29007, 0.13656, 0.23670, 0.00351, 0.05922, -3.31704, 3.68724, 0.11326, 5.00000, 0.47984, 0.13656, 0.28533, 0.01226, 0.11075, -3.27867, 3.72766, 0.07037, -0.76653, -7.64229, 8.64229, 0.00000, 0.85714, 0.14286, 0.00000
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 5.00000, 0.15555, 0.07209, 0.09731, 0.00098, 0.03124, -3.78985, 2.88742, 1.42053, 15.00000, 0.33167, 0.07209, 0.20095, 0.00771, 0.08780, -3.69943, 2.99157, 1.46404, 20.00000, 0.46440, 0.07209, 0.24487, 0.01212, 0.11008, -3.63813, 3.01341, 1.55640, -0.64123, -2.88604, 2.59457, 1.29147, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 2.00000, 0.14342, 0.10028, 0.12185, 0.00047, 0.02157, -2.72384, 3.91910, 1.43225, 10.00000, 0.31582, 0.10028, 0.21527, 0.00406, 0.06369, -2.93399, 3.75616, 1.43221, 11.00000, 0.46482, 0.10028, 0.23796, 0.00883, 0.09399, -2.90489, 3.77369, 1.44574, -0.19150, -1.25387, 1.66465, 0.58922, -3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 8.00000, 0.15919, 0.05083, 0.10340, 0.00123, 0.03512, -3.53970, 2.68525, 2.25829, 20.00000, 0.29861, 0.05083, 0.17961, 0.00528, 0.07263, -3.52200, 2.68461, 2.26714, 24.00000, 0.49117, 0.05083, 0.21637, 0.01167, 0.10805, -3.50518, 2.68079, 2.29490, 1.50586, -2.37638, 1.85065, 1.52573, -3.92241, 2.87963, 0.78273, 4.92852, 2.50831, 1.41130, 3.00000, 0.15270, 0.08346, 0.11716, 0.00080, 0.02830, -3.93681, 2.99241, 0.59759, 7.00000, 0.25769, 0.08346, 0.18140, 0.00378, 0.06147, -3.91315, 2.99989, 0.67000, 11.00000, 0.48953, 0.08346, 0.27424, 0.01784, 0.13358, -3.89430, 2.98131, 0.80555, -0.64123, 10.75154, -7.66476, -2.08678, 0.70000, 0.30000, 0.00000
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 6.00000, 0.16177, 0.08431, 0.11190, 0.00092, 0.03036, -2.19486, 4.00161, 1.97272, 11.00000, 0.32022, 0.08431, 0.16712, 0.00561, 0.07490, -2.30092, 3.93992, 1.96224, 15.00000, 0.45260, 0.08431, 0.22365, 0.01339, 0.11573, -2.29288, 3.91584, 2.02456, -0.64123, -0.60432, 1.05443, 0.54989, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 2.00000, 0.14342, 0.10028, 0.12185, 0.00047, 0.02157, -2.72384, 3.91910, 1.43225, 10.00000, 0.31582, 0.10028, 0.21527, 0.00406, 0.06369, -2.93399, 3.75616, 1.43221, 11.00000, 0.46482, 0.10028, 0.23796, 0.00883, 0.09399, -2.90489, 3.77369, 1.44574, -0.19150, -1.25387, 1.66465, 0.58922, -2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 2.00000, 0.13780, 0.06857, 0.10318, 0.00120, 0.03461, -2.62962, 3.37787, 2.55313, 8.00000, 0.28585, 0.06857, 0.20169, 0.00439, 0.06623, -2.51084, 3.43845, 2.58615, 11.00000, 0.44680, 0.06857, 0.25904, 0.01218, 0.11037, -2.46829, 3.41027, 2.65581, 1.50586, -0.56481, 0.87972, 0.68510, -1.50894, 4.37124, 1.70460, 4.92852, 1.90319, 1.21764, 4.00000, 0.16629, 0.10747, 0.14530, 0.00051, 0.02250, -1.50964, 4.31365, 1.95913, 13.00000, 0.30849, 0.10747, 0.20507, 0.00317, 0.05629, -1.52808, 4.34143, 1.88196, 14.00000, 0.40822, 0.10747, 0.21958, 0.00568, 0.07536, -1.51280, 4.35347, 1.86980, -0.64123, -0.30980, 0.93889, 0.37091, 0.73333, 0.26667, 0.00000
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 2.00000, 0.14342, 0.10028, 0.12185, 0.00047, 0.02157, -2.72384, 3.91910, 1.43225, 10.00000, 0.31582, 0.10028, 0.21527, 0.00406, 0.06369, -2.93399, 3.75616, 1.43221, 11.00000, 0.46482, 0.10028, 0.23796, 0.00883, 0.09399, -2.90489, 3.77369, 1.44574, -0.19150, -1.25387, 1.66465, 0.58922, -2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 1.00000, 0.13707, 0.13707, 0.13707, 0.00000, 0.00000, -2.83306, 4.10648, 0.26762, 4.00000, 0.28140, 0.13707, 0.23195, 0.00324, 0.05692, -2.98724, 3.92904, 0.69123, 7.00000, 0.42118, 0.13707, 0.30655, 0.00932, 0.09656, -2.90985, 3.97544, 0.73364, -0.76653, -1.37444, 1.98030, 0.39414, -3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 5.00000, 0.15555, 0.07209, 0.09731, 0.00098, 0.03124, -3.78985, 2.88742, 1.42053, 15.00000, 0.33167, 0.07209, 0.20095, 0.00771, 0.08780, -3.69943, 2.99157, 1.46404, 20.00000, 0.46440, 0.07209, 0.24487, 0.01212, 0.11008, -3.63813, 3.01341, 1.55640, -0.64123, -2.88604, 2.59457, 1.29147, -2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 6.00000, 0.16177, 0.08431, 0.11190, 0.00092, 0.03036, -2.19486, 4.00161, 1.97272, 11.00000, 0.32022, 0.08431, 0.16712, 0.00561, 0.07490, -2.30092, 3.93992, 1.96224, 15.00000, 0.45260, 0.08431, 0.22365, 0.01339, 0.11573, -2.29288, 3.91584, 2.02456, -0.64123, -0.60432, 1.05443, 0.54989, 0.54545, 0.45455, 0.00000
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 21.00000, 0.16472, 0.02290, 0.10199, 0.00188, 0.04333, -4.01908, 1.95842, 2.19641, 29.00000, 0.24436, 0.02290, 0.13183, 0.00392, 0.06258, -3.99699, 1.95277, 2.23694, 36.00000, 0.47357, 0.02290, 0.18456, 0.01503, 0.12259, -3.99519, 1.96931, 2.22291, -0.64123, -10.56672, 5.51065, 6.05607, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 27.00000, 0.15436, 0.05786, 0.09667, 0.00087, 0.02953, -3.72216, 1.47176, 2.95928, 36.00000, 0.32318, 0.05786, 0.13685, 0.00603, 0.07767, -3.73244, 1.46532, 2.94782, 44.00000, 0.49894, 0.05786, 0.18694, 0.01670, 0.12924, -3.74648, 1.45294, 2.93548, -0.19150, -9.32863, 3.30198, 7.02665, -3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 8.00000, 0.15919, 0.05083, 0.10340, 0.00123, 0.03512, -3.53970, 2.68525, 2.25829, 20.00000, 0.29861, 0.05083, 0.17961, 0.00528, 0.07263, -3.52200, 2.68461, 2.26714, 24.00000, 0.49117, 0.05083, 0.21637, 0.01167, 0.10805, -3.50518, 2.68079, 2.29490, 1.50586, -2.37638, 1.85065, 1.52573, -4.37124, 1.70460, 1.50894, 4.92852, 2.76977, 1.25963, 16.00000, 0.16357, 0.04316, 0.10101, 0.00175, 0.04185, -4.42364, 1.60454, 1.59123, 28.00000, 0.29637, 0.04316, 0.16786, 0.00752, 0.08670, -4.41386, 1.66386, 1.55681, 32.00000, 0.44913, 0.04316, 0.19597, 0.01226, 0.11071, -4.41317, 1.68514, 1.53262, -0.64123, 3.63662, -1.43665, -1.19997, 0.63889, 0.36111, 0.00000
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 27.00000, 0.16281, 0.03014, 0.08649, 0.00116, 0.03407, -4.09725, 0.73605, 2.72834, 41.00000, 0.30146, 0.03014, 0.13733, 0.00633, 0.07953, -4.08818, 0.73161, 2.74352, 50.00000, 0.49377, 0.03014, 0.18743, 0.01704, 0.13053, -4.07109, 0.71927, 2.77043, -0.76653, 9.35336, -1.86160, -6.49176, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 27.00000, 0.15436, 0.05786, 0.09667, 0.00087, 0.02953, -3.72216, 1.47176, 2.95928, 36.00000, 0.32318, 0.05786, 0.13685, 0.00603, 0.07767, -3.73244, 1.46532, 2.94782, 44.00000, 0.49894, 0.05786, 0.18694, 0.01670, 0.12924, -3.74648, 1.45294, 2.93548, -0.19150, -9.32863, 3.30198, 7.02665, -4.45876, 0.43315, 2.05481, 4.92853, 3.04475, 1.14074, 22.00000, 0.16522, 0.02558, 0.10033, 0.00137, 0.03703, -4.52777, 0.37642, 2.02511, 32.00000, 0.30750, 0.02558, 0.13810, 0.00480, 0.06927, -4.51619, 0.39598, 2.04972, 39.00000, 0.48189, 0.02558, 0.18671, 0.01503, 0.12262, -4.51970, 0.38586, 2.04653, -0.76653, 2.22389, -0.24359, -0.98030, -3.75791, 0.00000, 3.18882, 4.92853, 3.14159, 0.86714, 44.00000, 0.16415, 0.01495, 0.07828, 0.00147, 0.03840, -3.76764, -0.02836, 3.24522, 59.00000, 0.33112, 0.01495, 0.12022, 0.00660, 0.08124, -3.75480, -0.02617, 3.25876, 66.00000, 0.42988, 0.01495, 0.14692, 0.01201, 0.10958, -3.76189, -0.03159, 3.25154, -0.76653, 8.64229, -0.00000, -7.64229, 0.82000, 0.18000, 0.00000
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 41.00000, 0.16529, 0.02717, 0.09267, 0.00146, 0.03824, -3.18108, 1.47156, 3.53042, 55.00000, 0.32458, 0.02717, 0.13103, 0.00602, 0.07761, -3.17936, 1.48223, 3.52559, 61.00000, 0.48877, 0.02717, 0.16083, 0.01381, 0.11751, -3.16384, 1.51225, 3.52487, -0.64123, -1.63909, 0.81587, 1.82322, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 27.00000, 0.15436, 0.05786, 0.09667, 0.00087, 0.02953, -3.72216, 1.47176, 2.95928, 36.00000, 0.32318, 0.05786, 0.13685, 0.00603, 0.07767, -3.73244, 1.46532, 2.94782, 44.00000, 0.49894, 0.05786, 0.18694, 0.01670, 0.12924, -3.74648, 1.45294, 2.93548, -0.19150, -9.32863, 3.30198, 7.02665, -2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 22.00000, 0.16634, 0.04514, 0.09542, 0.00165, 0.04066, -2.80371, 2.19341, 3.48690, 30.00000, 0.32817, 0.04514, 0.13425, 0.00634, 0.07965, -2.76655, 2.24190, 3.48030, 37.00000, 0.45650, 0.04514, 0.18426, 0.01599, 0.12647, -2.80313, 2.24963, 3.44600, 1.50586, -0.90211, 0.74373, 1.15838, -2.87963, 0.78273, 3.92241, 4.92852, 2.87619, 0.65037, 61.00000, 0.15028, 0.02400, 0.08016, 0.00148, 0.03844, -2.79816, 0.82158, 4.03177, 85.00000, 0.32542, 0.02400, 0.12459, 0.00680, 0.08249, -2.83079, 0.81452, 4.00751, 95.00000, 0.48522, 0.02400, 0.15267, 0.01305, 0.11424, -2.83233, 0.81223, 4.00689, -0.64123, -1.48153, 0.40335, 2.07817, 0.65574, 0.34426, 0.00000
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 27.00000, 0.15436, 0.05786, 0.09667, 0.00087, 0.02953, -3.72216, 1.47176, 2.95928, 36.00000, 0.32318, 0.05786, 0.13685, 0.00603, 0.07767, -3.73244, 1.46532, 2.94782, 44.00000, 0.49894, 0.05786, 0.18694, 0.01670, 0.12924, -3.74648, 1.45294, 2.93548, -0.19150, -9.32863, 3.30198, 7.02665, -3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 21.00000, 0.16472, 0.02290, 0.10199, 0.00188, 0.04333, -4.01908, 1.95842, 2.19641, 29.00000, 0.24436, 0.02290, 0.13183, 0.00392, 0.06258, -3.99699, 1.95277, 2.23694, 36.00000, 0.47357, 0.02290, 0.18456, 0.01503, 0.12259, -3.99519, 1.96931, 2.22291, -0.64123, -10.56672, 5.51065, 6.05607, -4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 27.00000, 0.16281, 0.03014, 0.08649, 0.00116, 0.03407, -4.09725, 0.73605, 2.72834, 41.00000, 0.30146, 0.03014, 0.13733, 0.00633, 0.07953, -4.08818, 0.73161, 2.74352, 50.00000, 0.49377, 0.03014, 0.18743, 0.01704, 0.13053, -4.07109, 0.71927, 2.77043, -0.76653, 9.35336, -1.86160, -6.49176, -3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 41.00000, 0.16529, 0.02717, 0.09267, 0.00146, 0.03824, -3.18108, 1.47156, 3.53042, 55.00000, 0.32458, 0.02717, 0.13103, 0.00602, 0.07761, -3.17936, 1.48223, 3.52559, 61.00000, 0.48877, 0.02717, 0.16083, 0.01381, 0.11751, -3.16384, 1.51225, 3.52487, -0.64123, -1.63909, 0.81587, 1.82322, 0.65909, 0.34091, 0.00000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 8.00000, 0.13964, 0.04371, 0.09535, 0.00082, 0.02864, -1.65811, 3.49860, 3.11883, 12.00000, 0.29161, 0.04371, 0.13758, 0.00469, 0.06849, -1.63111, 3.47261, 3.16471, 19.00000, 0.49021, 0.04371, 0.23627, 0.02039, 0.14280, -1.68030, 3.45969, 3.15495, -0.64123, -0.30829, 0.68893, 0.61936, -1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 22.00000, 0.16606, 0.03403, 0.11540, 0.00124, 0.03528, -1.48451, 2.88829, 3.77065, 31.00000, 0.31440, 0.03403, 0.14526, 0.00370, 0.06083, -1.48651, 2.87959, 3.77596, 38.00000, 0.48313, 0.03403, 0.19431, 0.01411, 0.11880, -1.47577, 2.86060, 3.79749, -0.19150, -0.25296, 0.53830, 0.71466, -2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 2.00000, 0.13780, 0.06857, 0.10318, 0.00120, 0.03461, -2.62962, 3.37787, 2.55313, 8.00000, 0.28585, 0.06857, 0.20169, 0.00439, 0.06623, -2.51084, 3.43845, 2.58615, 11.00000, 0.44680, 0.06857, 0.25904, 0.01218, 0.11037, -2.46829, 3.41027, 2.65581, 1.50586, -0.56481, 0.87972, 0.68510, -0.78273, 3.92241, 2.87963, 4.92852, 1.76776, 0.94680, 2.00000, 0.14858, 0.06354, 0.10606, 0.00181, 0.04252, -0.66667, 4.11986, 2.74250, 7.00000, 0.32775, 0.06354, 0.20794, 0.00679, 0.08240, -0.81297, 3.91998, 2.95051, 11.00000, 0.49266, 0.06354, 0.29703, 0.01870, 0.13676, -0.89774, 3.92276, 2.92578, -0.64123, -0.12779, 0.65841, 0.46938, 0.63158, 0.36842, 0.00000
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 22.00000, 0.14775, 0.04027, 0.08744, 0.00139, 0.03726, -1.97950, 2.23331, 3.97955, 40.00000, 0.33309, 0.04027, 0.16084, 0.00892, 0.09442, -1.97733, 2.21789, 3.98787, 43.00000, 0.45824, 0.04027, 0.17711, 0.01199, 0.10950, -1.99810, 2.21686, 3.97820, -0.64123, -0.49591, 0.54500, 0.95092, -1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 22.00000, 0.16606, 0.03403, 0.11540, 0.00124, 0.03528, -1.48451, 2.88829, 3.77065, 31.00000, 0.31440, 0.03403, 0.14526, 0.00370, 0.06083, -1.48651, 2.87959, 3.77596, 38.00000, 0.48313, 0.03403, 0.19431, 0.01411, 0.11880, -1.47577, 2.86060, 3.79749, -0.19150, -0.25296, 0.53830, 0.71466, -2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 22.00000, 0.16634, 0.04514, 0.09542, 0.00165, 0.04066, -2.80371, 2.19341, 3.48690, 30.00000, 0.32817, 0.04514, 0.13425, 0.00634, 0.07965, -2.76655, 2.24190, 3.48030, 37.00000, 0.45650, 0.04514, 0.18426, 0.01599, 0.12647, -2.80313, 2.24963, 3.44600, 1.50586, -0.90211, 0.74373, 1.15838, -1.70460, 1.50894, 4.37124, 4.92852, 2.41700, 0.48015, 30.00000, 0.16328, 0.03458, 0.07641, 0.00134, 0.03660, -1.66430, 1.38898, 4.48086, 45.00000, 0.33034, 0.03458, 0.12580, 0.00647, 0.08042, -1.71837, 1.42919, 4.44581, 52.00000, 0.44083, 0.03458, 0.16118, 0.01374, 0.11723, -1.71597, 1.44622, 4.44209, -0.64123, -0.42255, 0.35294, 1.06961, 0.44186, 0.55814, 0.00000
