-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 4.00000, 399422.00000, 69828.00000, 178048.00000, 17760563146.00000, 133268.76283, 0.90081, -1.37444, 1.98030, 0.39414, 0.75000, 0.25000
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 20.00000, 403076.00000, 40255.00000, 158961.65000, 8963697609.52750, 94676.80608, 0.91102, -2.88604, 2.59457, 1.29147, 0.95000, 0.05000
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 13.00000, 487952.00000, 68849.00000, 255445.07692, 17312982131.14793, 131578.80578, 0.91102, -0.60432, 1.05443, 0.54989, 0.92308, 0.07692
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 10.00000, 440901.00000, 95052.00000, 208712.80000, 12987465221.76000, 113962.56061, 0.94766, -1.25387, 1.66465, 0.58922, 0.90000, 0.10000
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 36.00000, 493060.00000, 29091.00000, 187538.88889, 17128328531.04321, 130875.24033, 0.91102, -10.56672, 5.51065, 6.05607, 0.97222, 0.02778
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 54.00000, 466733.00000, 19195.00000, 126263.96296, 9244587168.25789, 96148.77622, 0.90081, 9.35336, -1.86160, -6.49176, 0.98148, 0.01852
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 67.00000, 472262.00000, 22436.00000, 132234.49254, 11378306974.66786, 106669.14725, 0.91102, -1.63909, 0.81587, 1.82322, 1.00000, 0.00000
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 46.00000, 499873.00000, 27001.00000, 168777.54348, 13054320481.55246, 114255.50526, 0.94766, -9.32863, 3.30198, 7.02665, 0.97826, 0.02174
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 15.00000, 441062.00000, 46506.00000, 179502.00000, 19591666439.73333, 139970.23412, 0.91102, -0.30829, 0.68893, 0.61936, 1.00000, 0.00000
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 29.00000, 406167.00000, 34507.00000, 182795.58621, 11628933173.96671, 107837.53138, 0.91102, -0.49591, 0.54500, 0.95092, 1.00000, 0.00000
-0.70086, 2.75567, 4.02561, 4.92853, 1.81985, 0.61496, 8.00000, 491268.00000, 124156.00000, 334366.37500, 19326095284.23438, 139018.32715, 0.90081, -0.13313, 0.46424, 0.66888, 0.87500, 0.12500
-1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 11.00000, 364050.00000, 73664.00000, 180637.54545, 8504005827.52066, 92217.16666, 0.94766, -0.25296, 0.53830, 0.71466, 1.00000, 0.00000
-3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 22.00000, 424934.00000, 44178.00000, 146101.95455, 10761675885.31611, 103738.49760, 1.08598, -2.37638, 1.85065, 1.52573, 0.90909, 0.09091
-2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 28.00000, 417292.00000, 28748.00000, 148907.46429, 15449489388.32015, 124295.97495, 1.08598, -0.90211, 0.74373, 1.15838, 1.00000, 0.00000
-2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 12.00000, 292682.00000, 65975.00000, 170462.58333, 7062380490.90972, 84037.97053, 1.08598, -0.56481, 0.87972, 0.68510, 0.91667, 0.08333
-2.83550, 2.83550, 2.83550, 4.91123, 2.35619, 0.95532, 31.00000, 472681.00000, 28461.00000, 182081.77419, 13949358813.27159, 118107.40372, 1.14286, -1.00000, 1.00000, 1.00000, 0.96774, 0.03226
-2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 8.00000, 478795.00000, 122930.00000, 264860.37500, 21543614556.98438, 146777.43204, 0.90081, -0.65917, 1.49537, 0.16379, 1.00000, 0.00000
-1.50894, 4.37124, 1.70460, 4.92852, 1.90319, 1.21764, 15.00000, 493479.00000, 65911.00000, 211347.13333, 15330921000.91556, 123818.09642, 0.91102, -0.30980, 0.93889, 0.37091, 1.00000, 0.00000
-0.72621, 4.85499, 0.43811, 4.92852, 1.71928, 1.48179, 4.00000, 328577.00000, 47584.00000, 162360.00000, 13064082101.50000, 114298.21565, 0.91102, -0.14496, 1.04077, 0.10419, 0.75000, 0.25000
-1.44936, 4.62611, 0.87126, 4.92550, 1.87441, 1.39297, 3.00000, 369038.00000, 134209.00000, 278484.66667, 10633821089.55556, 103120.42033, 0.94766, -0.38457, 1.17386, 0.21070, 1.00000, 0.00000
-0.78273, 3.92241, 2.87963, 4.92852, 1.76776, 0.94680, 13.00000, 450852.00000, 48271.00000, 243296.15385, 16064534334.43787, 126745.94406, 0.91102, -0.12779, 0.65841, 0.46938, 1.00000, 0.00000
0.00000, 3.18882, 3.75791, 4.92853, 1.57080, 0.70366, 12.00000, 499018.00000, 76171.00000, 232466.08333, 18480787113.24305, 135944.05876, 0.90081, -0.00000, 0.46930, 0.53070, 1.00000, 0.00000
0.78273, 3.92241, 2.87963, 4.92852, 1.37383, 0.94680, 3.00000, 386770.00000, 190199.00000, 255904.66667, 8562917420.22222, 92536.03309, 0.91102, 0.10178, 0.52439, 0.37383, 1.00000, 0.00000
0.00000, 3.73035, 3.21637, 4.92550, 1.57080, 0.85925, 5.00000, 462510.00000, 104526.00000, 240275.40000, 15650615611.84000, 125102.42049, 0.94766, -0.00000, 0.52918, 0.47082, 1.00000, 0.00000
0.72621, 4.85499, 0.43811, 4.92852, 1.42232, 1.48179, 2.00000, 443706.00000, 360704.00000, 402205.00000, 1722333001.00000, 41501.00000, 0.91102, 0.11238, 0.80685, 0.08077, 1.00000, 0.00000
1.50894, 4.37124, 1.70460, 4.92852, 1.23841, 1.21764, 2.00000, 355231.00000, 210652.00000, 282941.50000, 5225771810.25000, 72289.50000, 0.91102, 0.19128, 0.57970, 0.22901, 1.00000, 0.00000
2.05481, 4.45876, 0.43315, 4.92853, 1.13896, 1.48280, 1.00000, 426237.00000, 426237.00000, 426237.00000, 0.00000, 0.00000, 0.90081, 0.28433, 0.64502, 0.07065, 1.00000, 0.00000
