-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 9.00000, 465541.00000, 87574.00000, 291285.55556, 21503229178.46914, 146639.79398, 0.90081, -1.37444, 1.98030, 0.39414, 0.66667, 0.33333
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 6.00000, 456215.00000, 94909.00000, 236805.00000, 13504509897.33333, 116208.90627, 0.91102, -2.88604, 2.59457, 1.29147, 1.00000, 0.00000
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 8.00000, 497846.00000, 104734.00000, 306506.37500, 17527370306.73438, 132390.97517, 0.91102, -0.60432, 1.05443, 0.54989, 0.87500, 0.12500
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 2.00000, 301017.00000, 220736.00000, 260876.50000, 1611259740.25000, 40140.50000, 0.94766, -1.25387, 1.66465, 0.58922, 1.00000, 0.00000
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 3.00000, 443714.00000, 257533.00000, 324152.33333, 7178672789.55556, 84727.04875, 0.91102, -10.56672, 5.51065, 6.05607, 0.66667, 0.33333
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.90081, 9.35336, -1.86160, -6.49176, 0.00000, 0.00000
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.91102, -1.63909, 0.81587, 1.82322, 0.00000, 0.00000
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.94766, -9.32863, 3.30198, 7.02665, 0.00000, 0.00000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 8.00000, 406685.00000, 99298.00000, 253358.25000, 15323728235.43750, 123789.04732, 0.91102, -0.30829, 0.68893, 0.61936, 1.00000, 0.00000
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 4.00000, 463187.00000, 163327.00000, 320850.50000, 13739679416.75000, 117216.37862, 0.91102, -0.49591, 0.54500, 0.95092, 1.00000, 0.00000
