-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 1.00000, 0.12693, 0.12693, 0.12693, 0.00000, 0.00000, -2.48124, 4.21545, 1.00815, 2.00000, 0.22655, 0.12693, 0.17674, 0.00248, 0.04981, -2.51800, 4.17037, 1.09648, 6.00000, 0.49105, 0.12693, 0.33943, 0.01550, 0.12450, -2.79541, 4.03341, 0.83151, -0.76653, -1.37444, 1.98030, 0.39414, 0.66667, 0.33333
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 1.00000, 0.10163, 0.10163, 0.10163, 0.00000, 0.00000, -3.34346, 3.29577, 1.70578, 4.00000, 0.32744, 0.10163, 0.24505, 0.00731, 0.08549, -3.40808, 3.22077, 1.68408, 6.00000, 0.47048, 0.10163, 0.31154, 0.01394, 0.11806, -3.39715, 3.26042, 1.59910, -0.64123, -2.88604, 2.59457, 1.29147, 1.00000, 0.00000
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.26772, 0.20615, 0.23694, 0.00095, 0.03078, -2.45784, 3.83735, 1.96406, 3.00000, 0.49416, 0.20615, 0.32268, 0.01534, 0.12383, -2.21333, 3.90940, 2.09297, -0.64123, -0.60432, 1.05443, 0.54989, 1.00000, 0.00000
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 1.00000, 0.14100, 0.14100, 0.14100, 0.00000, 0.00000, -2.86098, 3.93943, 1.10074, 5.00000, 0.30177, 0.14100, 0.23077, 0.00402, 0.06341, -2.79411, 3.81192, 1.57964, 7.00000, 0.46044, 0.14100, 0.27971, 0.00983, 0.09916, -2.81879, 3.79387, 1.58333, -0.19150, -1.25387, 1.66465, 0.58922, 0.85714, 0.14286
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 4.00000, 0.16256, 0.06860, 0.12011, 0.00113, 0.03368, -4.00875, 1.73007, 2.38117, 9.00000, 0.32080, 0.06860, 0.18820, 0.00592, 0.07693, -3.96776, 1.98128, 2.24107, 11.00000, 0.40040, 0.06860, 0.22085, 0.00983, 0.09916, -3.98293, 2.00278, 2.20269, -0.64123, -10.56672, 5.51065, 6.05607, 1.00000, 0.00000
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 8.00000, 0.15598, 0.06767, 0.11602, 0.00102, 0.03192, -4.06865, 0.70162, 2.75823, 14.00000, 0.32527, 0.06767, 0.16943, 0.00626, 0.07910, -4.13373, 0.60866, 2.69613, 17.00000, 0.40212, 0.06767, 0.20463, 0.01107, 0.10521, -4.12464, 0.60954, 2.71497, -0.76653, 9.35336, -1.86160, -6.49176, 1.00000, 0.00000
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 15.00000, 0.15030, 0.03570, 0.08103, 0.00115, 0.03385, -3.13378, 1.40941, 3.59168, 31.00000, 0.29429, 0.03570, 0.16150, 0.00726, 0.08519, -3.10022, 1.44401, 3.60841, 35.00000, 0.42849, 0.03570, 0.18674, 0.01145, 0.10701, -3.11386, 1.46328, 3.59013, -0.64123, -1.63909, 0.81587, 1.82322, 1.00000, 0.00000
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 5.00000, 0.15768, 0.06748, 0.10929, 0.00085, 0.02907, -3.70558, 1.22959, 3.08456, 13.00000, 0.31422, 0.06748, 0.19800, 0.00580, 0.07617, -3.79865, 1.37908, 2.90408, 16.00000, 0.49016, 0.06748, 0.24119, 0.01320, 0.11489, -3.77245, 1.36872, 2.94258, -0.19150, -9.32863, 3.30198, 7.02665, 1.00000, 0.00000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 3.00000, 0.16650, 0.08310, 0.11855, 0.00124, 0.03518, -1.56798, 3.44683, 3.24538, 9.00000, 0.32930, 0.08310, 0.21465, 0.00671, 0.08193, -1.60150, 3.48385, 3.17691, 10.00000, 0.45536, 0.08310, 0.23872, 0.01126, 0.10609, -1.58756, 3.46301, 3.20610, -0.64123, -0.30829, 0.68893, 0.61936, 1.00000, 0.00000
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 13.00000, 0.15781, 0.06248, 0.10306, 0.00085, 0.02910, -2.03538, 2.06120, 4.04016, 21.00000, 0.32055, 0.06248, 0.15665, 0.00586, 0.07657, -1.99511, 2.09403, 4.04383, 22.00000, 0.33677, 0.06248, 0.16484, 0.00700, 0.08369, -2.01428, 2.09571, 4.03370, -0.64123, -0.49591, 0.54500, 0.95092, 0.95455, 0.04545
-0.70086, 2.75567, 4.02561, 4.92853, 1.81985, 0.61496, 6.00000, 0.13140, 0.04698, 0.07700, 0.00085, 0.02913, -0.90329, 2.71799, 4.06652, 12.00000, 0.33269, 0.04698, 0.16752, 0.00991, 0.09957, -0.76734, 2.71513, 4.09501, 15.00000, 0.48283, 0.04698, 0.21776, 0.01849, 0.13597, -0.75255, 2.68051, 4.12105, -0.76653, -0.13313, 0.46424, 0.66888, 1.00000, 0.00000
-1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 8.00000, 0.13709, 0.05352, 0.09609, 0.00079, 0.02804, -1.67763, 2.88763, 3.69063, 11.00000, 0.30074, 0.05352, 0.12942, 0.00447, 0.06688, -1.67579, 2.90282, 3.68143, 14.00000, 0.49071, 0.05352, 0.19413, 0.01955, 0.13982, -1.61806, 2.89030, 3.71830, -0.19150, -0.25296, 0.53830, 0.71466, 1.00000, 0.00000
-3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 7.00000, 0.16236, 0.05735, 0.11122, 0.00195, 0.04412, -3.46054, 2.65596, 2.39714, 12.00000, 0.31270, 0.05735, 0.17556, 0.00802, 0.08954, -3.42889, 2.74171, 2.34518, 13.00000, 0.36989, 0.05735, 0.19050, 0.01008, 0.10041, -3.42978, 2.73395, 2.35589, 1.50586, -2.37638, 1.85065, 1.52573, 1.00000, 0.00000
-2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 8.00000, 0.15776, 0.05115, 0.10630, 0.00126, 0.03553, -2.72648, 2.15347, 3.56559, 15.00000, 0.30307, 0.05115, 0.16581, 0.00524, 0.07242, -2.75913, 2.26983, 3.45896, 17.00000, 0.38281, 0.05115, 0.18910, 0.00874, 0.09348, -2.76539, 2.27893, 3.45074, 1.50586, -0.90211, 0.74373, 1.15838, 1.00000, 0.00000
-2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 1.00000, 0.05031, 0.05031, 0.05031, 0.00000, 0.00000, -2.24032, 3.36751, 2.92307, 3.00000, 0.29149, 0.05031, 0.17837, 0.00981, 0.09903, -2.27123, 3.43595, 2.81493, 5.00000, 0.34274, 0.05031, 0.24316, 0.01218, 0.11038, -2.36883, 3.40229, 2.77272, 1.50586, -0.56481, 0.87972, 0.68510, 1.00000, 0.00000
-2.83550, 2.83550, 2.83550, 4.91123, 2.35619, 0.95532, 2.00000, 0.11371, 0.07802, 0.09586, 0.00032, 0.01784, -3.08898, 2.73300, 2.75337, 6.00000, 0.24826, 0.07802, 0.17796, 0.00381, 0.06174, -3.02120, 2.75684, 2.83483, 7.00000, 0.35575, 0.07802, 0.20336, 0.00714, 0.08449, -2.95055, 2.78075, 2.88188, 2.20394, -1.00000, 1.00000, 1.00000, 1.00000, 0.00000
-2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 1.00000, 0.11060, 0.11060, 0.11060, 0.00000, 0.00000, -2.21675, 4.41629, 0.69513, 2.00000, 0.25454, 0.11060, 0.18257, 0.00518, 0.07197, -1.98954, 4.52477, 0.59243, 2.00000, 0.25454, 0.11060, 0.18257, 0.00518, 0.07197, -1.98954, 4.52477, 0.59243, -0.76653, -0.65917, 1.49537, 0.16379, 1.00000, 0.00000
-1.50894, 4.37124, 1.70460, 4.92852, 1.90319, 1.21764, 2.00000, 0.10185, 0.08230, 0.09207, 0.00010, 0.00978, -1.09346, 4.54209, 1.75975, 5.00000, 0.26346, 0.08230, 0.19150, 0.00664, 0.08147, -1.38332, 4.50347, 1.60509, 5.00000, 0.26346, 0.08230, 0.19150, 0.00664, 0.08147, -1.38332, 4.50347, 1.60509, -0.64123, -0.30980, 0.93889, 0.37091, 1.00000, 0.00000
-0.72621, 4.85499, 0.43811, 4.92852, 1.71928, 1.48179, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.23500, 0.23500, 0.23500, 0.00000, 0.00000, -1.00959, 4.88832, 0.17240, 1.00000, 0.23500, 0.23500, 0.23500, 0.00000, 0.00000, -1.00959, 4.88832, 0.17240, -0.64123, -0.14496, 1.04077, 0.10419, 1.00000, 0.00000
-1.44936, 4.62611, 0.87126, 4.92550, 1.87441, 1.39297, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.29038, 0.29038, 0.29038, 0.00000, 0.00000, -1.36631, 4.77766, 0.52620, 1.00000, 0.29038, 0.29038, 0.29038, 0.00000, 0.00000, -1.36631, 4.77766, 0.52620, -0.19150, -0.38457, 1.17386, 0.21070, 1.00000, 0.00000
-0.78273, 3.92241, 2.87963, 4.92852, 1.76776, 0.94680, 1.00000, 0.09076, 0.09076, 0.09076, 0.00000, 0.00000, -0.80382, 3.75556, 3.17459, 6.00000, 0.32183, 0.09076, 0.23842, 0.00534, 0.07307, -0.68461, 3.83651, 3.10095, 7.00000, 0.49515, 0.09076, 0.27510, 0.01265, 0.11245, -0.63464, 3.89584, 3.02691, -0.64123, -0.12779, 0.65841, 0.46938, 1.00000, 0.00000
