-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 2.00000, 0.15149, 0.07570, 0.11360, 0.00144, 0.03790, -2.62775, 4.13571, 0.91167, 7.00000, 0.30326, 0.07570, 0.20796, 0.00478, 0.06912, -2.81811, 4.03264, 0.79850, 11.00000, 0.41383, 0.07570, 0.26931, 0.00982, 0.09909, -2.76256, 4.06131, 0.80701, -0.76653, -1.37444, 1.98030, 0.39414, 0.36364, 0.63636
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 11.00000, 0.12918, 0.04776, 0.08694, 0.00075, 0.02742, -3.49988, 3.21872, 1.44634, 17.00000, 0.32576, 0.04776, 0.14743, 0.00816, 0.09032, -3.46521, 3.25205, 1.44328, 22.00000, 0.47304, 0.04776, 0.20685, 0.01878, 0.13705, -3.42898, 3.27800, 1.48416, -0.64123, -2.88604, 2.59457, 1.29147, 0.27273, 0.72727
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 18.00000, 0.16148, 0.01985, 0.06763, 0.00129, 0.03589, -2.07620, 3.98369, 2.13311, 24.00000, 0.32989, 0.01985, 0.11287, 0.00748, 0.08649, -2.13255, 3.95555, 2.12943, 34.00000, 0.43433, 0.01985, 0.19624, 0.02224, 0.14913, -2.16315, 3.95980, 2.09083, -0.64123, -0.60432, 1.05443, 0.54989, 0.17647, 0.82353
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 10.00000, 0.14113, 0.04173, 0.09016, 0.00107, 0.03276, -3.03370, 3.70668, 1.35349, 15.00000, 0.31248, 0.04173, 0.14888, 0.00841, 0.09172, -2.96112, 3.73136, 1.43577, 18.00000, 0.45286, 0.04173, 0.18736, 0.01486, 0.12192, -2.93247, 3.74199, 1.46836, -0.19150, -1.25387, 1.66465, 0.58922, 0.27778, 0.72222
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 16.00000, 0.16103, 0.01600, 0.08098, 0.00211, 0.04599, -3.81895, 2.12264, 2.38183, 22.00000, 0.25963, 0.01600, 0.11584, 0.00513, 0.07159, -3.84747, 2.10322, 2.35173, 28.00000, 0.48089, 0.01600, 0.17879, 0.01917, 0.13845, -3.86676, 2.08587, 2.32679, -0.64123, -10.56672, 5.51065, 6.05607, 0.07143, 0.92857
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 24.00000, 0.16592, 0.02923, 0.09555, 0.00197, 0.04435, -4.02286, 0.67291, 2.85396, 40.00000, 0.32698, 0.02923, 0.15113, 0.00691, 0.08315, -4.03436, 0.69553, 2.83502, 44.00000, 0.46975, 0.02923, 0.17809, 0.01364, 0.11678, -4.04137, 0.70188, 2.82422, -0.76653, 9.35336, -1.86160, -6.49176, 0.02273, 0.97727
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 45.00000, 0.15817, 0.01360, 0.05900, 0.00121, 0.03483, -3.11546, 1.50830, 3.56758, 53.00000, 0.32026, 0.01360, 0.08623, 0.00551, 0.07424, -3.12023, 1.50453, 3.56491, 62.00000, 0.49476, 0.01360, 0.13462, 0.01872, 0.13684, -3.11862, 1.51733, 3.56132, -0.64123, -1.63909, 0.81587, 1.82322, 0.00000, 1.00000
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 21.00000, 0.14783, 0.00846, 0.07054, 0.00161, 0.04016, -3.73514, 1.63817, 2.84864, 25.00000, 0.28777, 0.00846, 0.09948, 0.00594, 0.07704, -3.71325, 1.57701, 2.90761, 30.00000, 0.44904, 0.00846, 0.14973, 0.01770, 0.13306, -3.72230, 1.56899, 2.90103, -0.19150, -9.32863, 3.30198, 7.02665, 0.00000, 1.00000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 44.00000, 0.16555, 0.01524, 0.05823, 0.00129, 0.03585, -1.57553, 3.42963, 3.23461, 51.00000, 0.30977, 0.01524, 0.08200, 0.00496, 0.07040, -1.56625, 3.46106, 3.20449, 57.00000, 0.49785, 0.01524, 0.11747, 0.01533, 0.12382, -1.58695, 3.46197, 3.19305, -0.64123, -0.30829, 0.68893, 0.61936, 0.00000, 1.00000
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 102.00000, 0.16431, 0.01038, 0.05191, 0.00119, 0.03455, -2.02462, 2.20537, 3.96749, 114.00000, 0.28632, 0.01038, 0.06963, 0.00393, 0.06266, -2.02575, 2.21536, 3.96223, 116.00000, 0.34540, 0.01038, 0.07432, 0.00511, 0.07149, -2.02452, 2.21125, 3.96503, -0.64123, -0.49591, 0.54500, 0.95092, 0.00000, 1.00000
