-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 2.00000, 0.13172, 0.12518, 0.12845, 0.00001, 0.00327, -2.93781, 3.94405, 0.87663, 6.00000, 0.32063, 0.12518, 0.21053, 0.00475, 0.06892, -2.73979, 4.06130, 0.90678, 10.00000, 0.46380, 0.12518, 0.28402, 0.01191, 0.10913, -2.61484, 4.13580, 0.90308, -0.76653, -1.37444, 1.98030, 0.39414, 0.70000, 0.30000
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 5.00000, 0.15725, 0.08261, 0.10764, 0.00076, 0.02750, -3.61208, 3.09242, 1.46997, 13.00000, 0.32256, 0.08261, 0.19174, 0.00646, 0.08039, -3.56232, 3.12457, 1.49915, 20.00000, 0.49796, 0.08261, 0.27516, 0.01823, 0.13504, -3.50346, 3.15069, 1.57600, -0.64123, -2.88604, 2.59457, 1.29147, 0.50000, 0.50000
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 4.00000, 0.11529, 0.09142, 0.10694, 0.00009, 0.00935, -2.32367, 3.98094, 1.84171, 10.00000, 0.32348, 0.09142, 0.18949, 0.00552, 0.07430, -2.28121, 3.94547, 1.98632, 11.00000, 0.49036, 0.09142, 0.21684, 0.01250, 0.11180, -2.29565, 3.92410, 2.01396, -0.64123, -0.60432, 1.05443, 0.54989, 0.36364, 0.63636
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 1.00000, 0.06546, 0.06546, 0.06546, 0.00000, 0.00000, -3.04701, 3.61581, 1.61278, 11.00000, 0.32374, 0.06546, 0.23043, 0.00486, 0.06974, -2.98015, 3.73144, 1.40488, 12.00000, 0.34254, 0.06546, 0.23977, 0.00542, 0.07361, -2.96628, 3.71929, 1.45880, -0.19150, -1.25387, 1.66465, 0.58922, 0.33333, 0.66667
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 9.00000, 0.16471, 0.06692, 0.12563, 0.00085, 0.02909, -3.91054, 2.12159, 2.22416, 17.00000, 0.32950, 0.06692, 0.18578, 0.00539, 0.07342, -3.96600, 2.08391, 2.15902, 20.00000, 0.43293, 0.06692, 0.21488, 0.00961, 0.09803, -3.96744, 2.12575, 2.11509, -0.64123, -10.56672, 5.51065, 6.05607, 0.55000, 0.45000
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 14.00000, 0.16222, 0.03191, 0.07790, 0.00089, 0.02979, -3.93488, 0.81904, 2.93771, 20.00000, 0.30419, 0.03191, 0.12451, 0.00612, 0.07825, -4.01282, 0.78382, 2.83666, 21.00000, 0.33414, 0.03191, 0.13449, 0.00782, 0.08845, -4.02701, 0.76900, 2.82004, -0.76653, 9.35336, -1.86160, -6.49176, 0.14286, 0.85714
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 12.00000, 0.15935, 0.05226, 0.09053, 0.00090, 0.03001, -3.20761, 1.50935, 3.48030, 19.00000, 0.33110, 0.05226, 0.14916, 0.00731, 0.08551, -3.19163, 1.49851, 3.50740, 23.00000, 0.46917, 0.05226, 0.18976, 0.01431, 0.11964, -3.14038, 1.51844, 3.54525, -0.64123, -1.63909, 0.81587, 1.82322, 0.04348, 0.95652
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 5.00000, 0.15927, 0.08090, 0.10848, 0.00071, 0.02672, -3.83092, 1.34544, 2.86938, 10.00000, 0.31769, 0.08090, 0.19231, 0.00818, 0.09045, -3.75298, 1.46314, 2.91803, 13.00000, 0.48931, 0.08090, 0.25630, 0.02000, 0.14141, -3.78787, 1.47001, 2.86926, -0.19150, -9.32863, 3.30198, 7.02665, 0.15385, 0.84615
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 5.00000, 0.14185, 0.09703, 0.12009, 0.00021, 0.01446, -1.36804, 3.56264, 3.17986, 13.00000, 0.33127, 0.09703, 0.21491, 0.00692, 0.08319, -1.46070, 3.57400, 3.13675, 19.00000, 0.49684, 0.09703, 0.28386, 0.01551, 0.12453, -1.47495, 3.58393, 3.12259, -0.64123, -0.30829, 0.68893, 0.61936, 0.15789, 0.84211
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 17.00000, 0.16567, 0.05356, 0.10350, 0.00138, 0.03711, -2.02418, 2.14450, 4.00339, 24.00000, 0.32153, 0.05356, 0.14295, 0.00571, 0.07554, -2.02305, 2.19533, 3.97986, 27.00000, 0.48842, 0.05356, 0.17935, 0.01569, 0.12525, -1.99966, 2.24289, 3.96363, -0.64123, -0.49591, 0.54500, 0.95092, 0.03704, 0.96296
