-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 4.00000, 340767.00000, 163736.00000, 211091.75000, 5624662614.68750, 74997.75073, 0.90081, -1.37444, 1.98030, 0.39414, 0.50000
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 4.00000, 385899.00000, 140751.00000, 236134.25000, 8764474058.68750, 93618.76980, 0.91102, -2.88604, 2.59457, 1.29147, 0.25000
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 9.00000, 416014.00000, 112192.00000, 255123.11111, 8384619297.43210, 91567.56684, 0.91102, -0.60432, 1.05443, 0.54989, 0.44444
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 3.00000, 346987.00000, 182995.00000, 285319.00000, 5308684512.00000, 72860.71995, 0.94766, -1.25387, 1.66465, 0.58922, 0.33333
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 10.00000, 459788.00000, 88001.00000, 234842.30000, 17932888906.01000, 133913.73681, 0.91102, -10.56672, 5.51065, 6.05607, 0.00000
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 21.00000, 474354.00000, 24154.00000, 215503.00000, 18253499144.47619, 135105.51116, 0.90081, 9.35336, -1.86160, -6.49176, 0.00000
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 14.00000, 470089.00000, 65933.00000, 259714.00000, 14600698825.14286, 120833.35146, 0.91102, -1.63909, 0.81587, 1.82322, 0.14286
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 17.00000, 448866.00000, 84819.00000, 218084.05882, 9256686098.29066, 96211.67340, 0.94766, -9.32863, 3.30198, 7.02665, 0.00000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 6.00000, 359362.00000, 121422.00000, 248489.50000, 6851301715.58333, 82772.59036, 0.91102, -0.30829, 0.68893, 0.61936, 0.50000
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 8.00000, 476278.00000, 123390.00000, 313116.50000, 12112085004.00000, 110054.91813, 0.91102, -0.49591, 0.54500, 0.95092, 0.25000
