-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 37.00000, 456872.00000, 21165.00000, 160119.02703, 14236204466.72900, 119315.56674, 0.90081, -1.37444, 1.98030, 0.39414, 0.86486
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 66.00000, 406103.00000, 32435.00000, 153868.65152, 11692037438.65129, 108129.72505, 0.91102, -2.88604, 2.59457, 1.29147, 0.63636
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 82.00000, 434086.00000, 23287.00000, 141764.42683, 10183475638.73245, 100913.20845, 0.91102, -0.60432, 1.05443, 0.54989, 0.79268
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 59.00000, 461847.00000, 25341.00000, 165393.94915, 15335711970.18386, 123837.44171, 0.94766, -1.25387, 1.66465, 0.58922, 0.77966
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 104.00000, 471925.00000, 19362.00000, 130691.06731, 8494973184.67816, 92168.17881, 0.91102, -10.56672, 5.51065, 6.05607, 0.57692
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 101.00000, 476295.00000, 16579.00000, 133833.80198, 14048075308.33702, 118524.57681, 0.90081, 9.35336, -1.86160, -6.49176, 0.25743
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 138.00000, 459198.00000, 12007.00000, 118473.92754, 9721827430.82084, 98599.32774, 0.91102, -1.63909, 0.81587, 1.82322, 0.32609
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 98.00000, 415789.00000, 9332.00000, 122683.43878, 11014214108.85850, 104948.62605, 0.94766, -9.32863, 3.30198, 7.02665, 0.44898
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 80.00000, 487147.00000, 23734.00000, 150817.15000, 10608468374.85250, 102997.41926, 0.91102, -0.30829, 0.68893, 0.61936, 0.78750
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 119.00000, 494797.00000, 13246.00000, 134404.37815, 10820097327.69734, 104019.69683, 0.91102, -0.49591, 0.54500, 0.95092, 0.41176
-0.70086, 2.75567, 4.02561, 4.92853, 1.81985, 0.61496, 55.00000, 491112.00000, 29085.00000, 179438.78182, 13652071262.42512, 116842.07830, 0.90081, -0.13313, 0.46424, 0.66888, 0.54545
-1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 65.00000, 456859.00000, 16347.00000, 156535.63077, 15398704695.86367, 124091.51742, 0.94766, -0.25296, 0.53830, 0.71466, 0.55385
-3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 76.00000, 483922.00000, 27598.00000, 160763.60526, 14936698570.55471, 122215.78691, 1.08598, -2.37638, 1.85065, 1.52573, 0.53947
-2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 93.00000, 488754.00000, 21883.00000, 149613.90323, 14102262886.21644, 118752.94896, 1.08598, -0.90211, 0.74373, 1.15838, 0.32258
-2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 89.00000, 448737.00000, 23217.00000, 152518.77528, 13043620811.88209, 114208.67223, 1.08598, -0.56481, 0.87972, 0.68510, 0.68539
-2.83550, 2.83550, 2.83550, 4.91123, 2.35619, 0.95532, 87.00000, 495034.00000, 19207.00000, 143341.85057, 13556414334.26503, 116432.01593, 1.14286, -1.00000, 1.00000, 1.00000, 0.64368
-2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 36.00000, 497898.00000, 21954.00000, 184132.69444, 16083583326.15664, 126821.06815, 0.90081, -0.65917, 1.49537, 0.16379, 0.91667
