-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 18.00000, 353229.00000, 38397.00000, 153255.44444, 7386763731.46914, 85946.28399, 0.90081, -1.37444, 1.98030, 0.39414, 1.00000
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 18.00000, 451628.00000, 31374.00000, 131962.27778, 14269658345.31173, 119455.67523, 0.91102, -2.88604, 2.59457, 1.29147, 1.00000
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 31.00000, 497760.00000, 24645.00000, 164658.67742, 17739861468.28304, 133191.07128, 0.91102, -0.60432, 1.05443, 0.54989, 0.96774
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 18.00000, 487243.00000, 37515.00000, 181608.00000, 18472173540.33333, 135912.37449, 0.94766, -1.25387, 1.66465, 0.58922, 1.00000
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 19.00000, 474256.00000, 34788.00000, 151692.00000, 12761721917.68421, 112967.79151, 0.91102, -10.56672, 5.51065, 6.05607, 1.00000
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 16.00000, 395533.00000, 60427.00000, 164550.81250, 8054597157.77734, 89747.40753, 0.90081, 9.35336, -1.86160, -6.49176, 1.00000
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 51.00000, 496407.00000, 19471.00000, 157866.13725, 15740103220.82430, 125459.56807, 0.91102, -1.63909, 0.81587, 1.82322, 1.00000
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 24.00000, 437333.00000, 19289.00000, 184715.29167, 14431052883.62326, 120129.31734, 0.94766, -9.32863, 3.30198, 7.02665, 1.00000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 68.00000, 473931.00000, 10570.00000, 109578.35294, 10403756172.72837, 101998.80476, 0.91102, -0.30829, 0.68893, 0.61936, 0.97059
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 79.00000, 467404.00000, 14076.00000, 97332.18987, 8253825213.06521, 90850.56529, 0.91102, -0.49591, 0.54500, 0.95092, 1.00000
-0.70086, 2.75567, 4.02561, 4.92853, 1.81985, 0.61496, 131.00000, 480640.00000, 8950.00000, 98416.53435, 11198325688.82897, 105822.14177, 0.90081, -0.13313, 0.46424, 0.66888, 0.98473
-1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 93.00000, 495478.00000, 8837.00000, 121021.08602, 14693250690.33669, 121215.71965, 0.94766, -0.25296, 0.53830, 0.71466, 0.98925
