-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 40.00000, 464204.00000, 52853.00000, 193324.32500, 10944913441.46938, 104617.94034, 0.90081, -1.37444, 1.98030, 0.39414, 0.42500
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 34.00000, 341822.00000, 36696.00000, 151395.23529, 6334255892.17993, 79588.03863, 0.91102, -2.88604, 2.59457, 1.29147, 0.29412
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 41.00000, 440014.00000, 31764.00000, 158875.07317, 9181624050.50684, 95820.79133, 0.91102, -0.60432, 1.05443, 0.54989, 0.17073
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 34.00000, 367765.00000, 27261.00000, 163094.79412, 10167929997.16350, 100836.15422, 0.94766, -1.25387, 1.66465, 0.58922, 0.44118
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 11.00000, 376024.00000, 85583.00000, 209031.54545, 9353262347.52066, 96712.26576, 0.91102, -10.56672, 5.51065, 6.05607, 0.09091
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 5.00000, 437753.00000, 120848.00000, 325248.80000, 11622462696.16000, 107807.52616, 0.90081, 9.35336, -1.86160, -6.49176, 0.40000
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 8.00000, 393827.00000, 96355.00000, 232998.87500, 7183960846.60938, 84758.24943, 0.91102, -1.63909, 0.81587, 1.82322, 0.37500
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 10.00000, 451020.00000, 91182.00000, 263306.00000, 11577926717.00000, 107600.77470, 0.94766, -9.32863, 3.30198, 7.02665, 0.10000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 21.00000, 475003.00000, 59990.00000, 189377.61905, 11432964557.09297, 106925.04177, 0.91102, -0.30829, 0.68893, 0.61936, 0.09524
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 14.00000, 466336.00000, 36153.00000, 181753.28571, 13963132539.20408, 118165.69950, 0.91102, -0.49591, 0.54500, 0.95092, 0.00000
-0.70086, 2.75567, 4.02561, 4.92853, 1.81985, 0.61496, 15.00000, 429303.00000, 42977.00000, 187890.60000, 16404554694.77333, 128080.26661, 0.90081, -0.13313, 0.46424, 0.66888, 0.20000
-1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 8.00000, 478862.00000, 73157.00000, 223974.87500, 19578163007.35938, 139921.98901, 0.94766, -0.25296, 0.53830, 0.71466, 0.00000
-3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 13.00000, 489299.00000, 76182.00000, 195831.46154, 13432965029.63314, 115900.66881, 1.08598, -2.37638, 1.85065, 1.52573, 0.30769
-2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 11.00000, 434980.00000, 90575.00000, 242289.36364, 17118337286.04959, 130837.06389, 1.08598, -0.90211, 0.74373, 1.15838, 0.09091
-2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 23.00000, 442741.00000, 64107.00000, 193319.21739, 10980697452.34404, 104788.82313, 1.08598, -0.56481, 0.87972, 0.68510, 0.08696
-2.83550, 2.83550, 2.83550, 4.91123, 2.35619, 0.95532, 17.00000, 428421.00000, 69793.00000, 260171.94118, 13403634197.11419, 115774.06530, 1.14286, -1.00000, 1.00000, 1.00000, 0.29412
-2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 54.00000, 451804.00000, 22961.00000, 158055.57407, 13029699235.57785, 114147.70797, 0.90081, -0.65917, 1.49537, 0.16379, 0.29630
-1.50894, 4.37124, 1.70460, 4.92852, 1.90319, 1.21764, 65.00000, 459508.00000, 34293.00000, 152514.89231, 14079641409.23456, 118657.66477, 0.91102, -0.30980, 0.93889, 0.37091, 0.10769
-0.72621, 4.85499, 0.43811, 4.92852, 1.71928, 1.48179, 116.00000, 496288.00000, 19763.00000, 125864.74138, 12231227529.01932, 110594.88021, 0.91102, -0.14496, 1.04077, 0.10419, 0.16379
-1.44936, 4.62611, 0.87126, 4.92550, 1.87441, 1.39297, 60.00000, 491794.00000, 20842.00000, 132740.11667, 14731772826.90305, 121374.51473, 0.94766, -0.38457, 1.17386, 0.21070, 0.11667
-0.78273, 3.92241, 2.87963, 4.92852, 1.76776, 0.94680, 39.00000, 487249.00000, 36504.00000, 161673.87179, 10770169320.41946, 103779.42629, 0.91102, -0.12779, 0.65841, 0.46938, 0.05128
0.00000, 3.18882, 3.75791, 4.92853, 1.57080, 0.70366, 23.00000, 430043.00000, 35439.00000, 219733.52174, 12670896215.46692, 112565.07547, 0.90081, -0.00000, 0.46930, 0.53070, 0.17391
0.78273, 3.92241, 2.87963, 4.92852, 1.37383, 0.94680, 40.00000, 450428.00000, 14002.00000, 128650.42500, 9421162120.89437, 97062.67110, 0.91102, 0.10178, 0.52439, 0.37383, 0.05000
0.00000, 3.73035, 3.21637, 4.92550, 1.57080, 0.85925, 23.00000, 489289.00000, 58441.00000, 204227.95652, 14904964347.34594, 122085.88922, 0.94766, -0.00000, 0.52918, 0.47082, 0.17391
0.72621, 4.85499, 0.43811, 4.92852, 1.42232, 1.48179, 100.00000, 390202.00000, 14958.00000, 101896.38000, 7666920275.85560, 87560.95178, 0.91102, 0.11238, 0.80685, 0.08077, 0.09000
1.50894, 4.37124, 1.70460, 4.92852, 1.23841, 1.21764, 64.00000, 491628.00000, 21346.00000, 140531.68750, 13659131966.24609, 116872.28913, 0.91102, 0.19128, 0.57970, 0.22901, 0.06250
