-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 36.00000, 478098.00000, 34657.00000, 164644.83333, 15967807980.19444, 126363.79220, 0.90081, -1.37444, 1.98030, 0.39414, 0.00000
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 33.00000, 484505.00000, 28065.00000, 141337.96970, 12148586442.81726, 110220.62621, 0.91102, -2.88604, 2.59457, 1.29147, 0.06061
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 15.00000, 364518.00000, 40734.00000, 183714.80000, 9704924471.22667, 98513.57506, 0.91102, -0.60432, 1.05443, 0.54989, 0.00000
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 14.00000, 475222.00000, 27571.00000, 134933.00000, 15484839916.14286, 124438.09672, 0.94766, -1.25387, 1.66465, 0.58922, 0.07143
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 20.00000, 269922.00000, 21523.00000, 128425.30000, 4612959893.61000, 67918.77424, 0.91102, -10.56672, 5.51065, 6.05607, 0.00000
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 14.00000, 457696.00000, 86086.00000, 245456.85714, 10704700919.26530, 103463.52458, 0.90081, 9.35336, -1.86160, -6.49176, 0.28571
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 8.00000, 497309.00000, 90584.00000, 259761.00000, 17580248354.25000, 132590.52890, 0.91102, -1.63909, 0.81587, 1.82322, 0.00000
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 9.00000, 386726.00000, 35983.00000, 184372.33333, 12904744084.66667, 113599.04966, 0.94766, -9.32863, 3.30198, 7.02665, 0.00000
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 14.00000, 477971.00000, 87226.00000, 276160.35714, 10391745280.08673, 101939.91014, 0.91102, -0.30829, 0.68893, 0.61936, 0.07143
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 9.00000, 479791.00000, 83870.00000, 225948.44444, 22720787488.24691, 150734.16165, 0.91102, -0.49591, 0.54500, 0.95092, 0.00000
-0.70086, 2.75567, 4.02561, 4.92853, 1.81985, 0.61496, 6.00000, 331079.00000, 100604.00000, 200681.83333, 6338952329.80556, 79617.53783, 0.90081, -0.13313, 0.46424, 0.66888, 0.00000
-1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 6.00000, 489964.00000, 59628.00000, 261881.00000, 20357545022.33333, 142679.86902, 0.94766, -0.25296, 0.53830, 0.71466, 0.00000
-3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 18.00000, 475205.00000, 32696.00000, 235301.66667, 26641430136.88889, 163222.02712, 1.08598, -2.37638, 1.85065, 1.52573, 0.22222
-2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 3.00000, 444328.00000, 290946.00000, 390224.00000, 4941351458.66667, 70294.74702, 1.08598, -0.90211, 0.74373, 1.15838, 0.00000
-2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 11.00000, 326450.00000, 70241.00000, 163425.72727, 8168144078.38017, 90377.78531, 1.08598, -0.56481, 0.87972, 0.68510, 0.00000
