GroundTruth_Coord1,GroundTruth_Coord2,GroundTruth_Coord3,GroundTruth_Coord4,GroundTruth_Coord5,GroundTruth_Coord6,Predicted_Coord1,Predicted_Coord2,Predicted_Coord3,Predicted_Coord4,Predicted_Coord5,Predicted_Coord6
9.16138226367042,-1.521027379564275,-3.435295943185252,-8.404071151537641,1.789040308821148,3.7592232606616514,5.7853208,17.59464,-11.851441,18.94323,-1.7218295,14.669686
0.04849564017705508,-9.43146963758183,0.4107274440667989,8.284402858355072,2.7456339757736647,-1.938936165428292,4.3130713,17.602879,-6.795005,11.707276,-0.76762617,18.769272
5.570892082885689,9.875452125799223,1.3083443347166217,7.16865472921302,5.000264317516598,-0.3658987416345304,7.9350705,18.552456,-7.6581903,19.760122,-3.74876,14.844831
2.0071068900566935,-5.918309901342559,7.489351388845159,10.526652218074979,-0.3519464957681159,-3.4516662550213737,20.328302,17.325697,-1.8092667,9.484818,0.06763501,17.072014
-8.821699744851916,-3.4873955865879194,5.875448940774799,-0.5295124300341578,5.914528951022263,-8.254152059826376,9.156397,23.965319,-7.804389,15.63435,7.4989934,21.911053
-10.530601317509644,-1.921456684658556,4.119212649533849,-9.086976284594343,-0.3943109145007496,-4.742956134108083,10.457224,20.990288,-11.48118,23.724081,7.737106,6.106222
-5.8304779031949545,5.318842340435278,-3.471830552087558,1.1881814539307518,-8.22020550077479,3.096186799700889,14.178253,24.088385,-9.1411495,18.760332,7.7629943,20.070494
-7.274598458471944,-0.0003482792807709393,9.482531809079388,8.97114452177531,-1.5500754698085084,-1.0264703036358438,5.8670816,14.202335,-4.098868,14.888569,-1.9250171,9.864429
4.223116997048636,-5.772895368451508,-6.072930997817523,-8.13856167062226,-8.299557684297351,-1.1279068736581288,5.2155914,9.19952,-8.43757,11.72393,-6.018283,12.053704
1.232489978881935,2.8501115692221894,7.80828446331163,9.029130771013872,-2.3835248205839603,-4.9614543135632445,13.886106,18.703508,-7.4716973,22.131813,-5.7501297,17.293787
-2.6276332297591334,-8.388298893879849,4.756450279211624,-0.7431845257427412,-9.558095353553053,2.3455443347761866,10.0040655,13.237502,-6.934623,19.802479,-1.8759352,17.34997
8.391038544547989,-2.4431031714235965,6.673710382559465,-1.887198653193581,8.43211735059101,1.695755465337028,8.885337,20.518936,-8.698108,15.015596,-2.21161,15.930076
1.9819420043423728,-6.306961112578836,6.2619044148207825,-1.6379074335483603,2.6176960502809283,7.550870414875287,8.776558,20.803606,-3.412293,19.290321,-4.258786,28.718327
-3.5718529008222846,-9.072123802480128,1.6540806002775659,-8.47975387931961,7.218341786046586,-1.5239175592826255,1.1218351,19.963602,-0.4568005,6.092448,-0.22989084,19.910482
-1.3219405104136035,1.4041751255183321,8.87438195251217,-9.928047762046294,-3.6229046911291602,1.825052205487771,5.552138,18.495262,-0.12863018,7.2787223,0.91947186,19.788618
-0.2610829861224489,2.715237024897899,-8.505987860219246,-5.757408711031199,-1.0486493617770074,-7.226004068276764,6.4426193,20.516884,-12.379254,16.283005,6.9667587,14.472691
-6.283535255056825,7.002958820370271,0.6653365143068022,3.3491116888667647,-6.833024224200451,-6.991110531174778,4.999384,13.956724,-9.117284,16.233408,2.8327687,14.832439
5.34196541447597,-3.0837772480336536,7.91230502892073,5.199254675093034,7.443949582084494,-2.4134385537426746,5.561579,11.423985,-3.5641534,0.79593396,0.5016084,11.235764
-3.4356434348743545,4.569645531516009,7.8236713091634345,4.993659824334378,-5.439524406334047,5.300404005862493,11.071097,18.268377,-2.08976,16.27924,-0.08824307,24.283764
-8.172732596817374,3.0190916690992347,-3.2077275304825075,10.546135155617282,2.4435601498023996,-1.9817000947045262,7.377661,16.82471,-12.218624,11.834818,-3.138654,16.55716
-1.9597629537945729,3.3340898449935623,7.548211369508819,1.7848503309285222,-2.0920260273978823,-9.985941342314824,6.4835734,16.375317,-7.7017093,16.559458,0.92844224,16.350563
-4.3447072068066985,-1.032778646529631,-8.11238741085911,-9.255748295371216,-6.032570685396449,1.1978117188928072,5.802792,15.963173,-10.57008,7.2880607,-1.104129,12.856383
7.367128787582647,-5.775019585391372,-1.1314631556797652,0.08148689143171986,7.1121520666909905,-7.865916600850063,16.60004,14.60119,-5.2272468,14.5127,3.9231827,13.315667
-8.899871083003415,-6.775408506529852,1.7635427642156896,5.963556173045022,5.159985333066102,7.230816134920501,4.0143027,14.882178,-3.402685,13.570255,-0.78510475,17.86258
1.0293603211392328,8.842028641615665,-0.6456065916847396,-4.491869367174891,6.848767654006872,0.5979338772719709,0.52968365,22.236414,-14.799643,24.055353,2.5340521,27.35696
-6.9125639441693485,6.009336537414217,3.083289913923671,4.224147671917593,6.1448489428497,-6.405209221675724,5.312831,22.155855,-10.474033,19.355429,2.3636806,11.633774
-5.224115912262243,-1.56742461427523,-7.178002281757851,-5.917975665578236,-0.9457494971857308,7.79983568272985,3.8362308,17.604286,-7.416959,16.339489,0.0058417283,16.861437
6.325091466494831,4.780233944988756,7.853803901350217,1.9335823978928777,3.747664991066129,-8.219141247876964,7.8506875,20.183266,-11.464694,20.80337,-0.20303443,14.204751
1.6292312643894518,6.579582676560693,5.9731832226405315,9.795048427062593,-3.7116252609871836,3.050576717973677,8.252581,13.378167,-3.5815415,18.035381,0.31268746,15.022073
6.365567323998989,-2.177990916244049,-4.953462823596836,-3.70954957673858,-6.432306425355002,6.339825297166618,16.50531,18.542967,-5.45468,9.067436,0.48096403,13.721882
-8.806201046061567,-0.331475717676853,6.568188031877088,-4.547993857128071,0.5710700132220551,8.95986809242145,6.574627,14.238896,-7.7166977,13.361505,-2.5407681,15.601349
-6.504150864211659,-2.0597699110730106,8.958735180545697,10.261914180505386,-3.3669565688706906,2.1691112563033537,9.752211,12.300817,-1.5277481,8.938217,-4.1257267,11.270896
3.3850199202629465,-2.659440956592376,-10.504625630881389,-10.371824218019418,-1.0376650551983109,-1.7166959564707716,3.7548711,13.478491,-9.448787,2.3073814,-0.96605194,13.990624
-0.05299952180177954,-7.978930102159201,4.41071005811807,6.821355971825094,-4.004752194490479,-6.7652543471465085,11.439155,11.620453,-4.5463967,11.379104,-4.038918,14.605034
-2.2944885496177565,6.548085720648327,6.967771129187853,-0.3267826692661816,-2.067971577123395,-11.405184851692988,7.5468287,19.661667,-6.1035576,17.40575,1.774917,19.375128
10.392303808485716,-5.568167974726353,1.867967982827824,-0.018085946127596113,10.798285018355944,0.43397376016367584,6.244146,15.986554,-6.655446,13.055619,-0.8966974,16.207148
5.477469415964517,3.7919053711380575,-6.984312086487304,-5.151435206513592,-1.3817702443684658,10.071786862851416,3.7790492,18.242739,0.4703773,14.150405,10.154677,17.869513
-1.162753866691675,4.0309267451035735,10.26300981062469,9.137552519693312,-1.2034291231850955,-2.5361976100602943,6.811614,15.094022,-6.3173738,13.408211,-4.0858197,16.19754
5.432878165150908,7.392980016484248,0.906740162564949,-1.034422569608909,2.88582262423794,-8.585740300180161,7.1632295,25.345201,-14.200585,21.31858,1.2038077,21.198523
5.321396119277518,6.240414501859284,-3.263901774891678,0.7366736359954161,9.190457000009616,-0.5010694682676614,10.797143,25.866903,-7.78911,17.33602,6.57046,15.745823
-0.8274493738483382,-4.547656031476099,7.130915448673098,1.0667423340558324,6.95045624422468,-5.0575703497154425,22.817732,32.83173,-5.257775,22.169205,2.0749907,26.160038
-2.354173108324242,-2.623639810801374,9.548079410961813,2.9039268754385827,-1.5729029413394089,-9.895172008949476,4.758836,15.254418,-9.250896,15.6553,-0.78248143,15.446237
-3.9986670733848557,-2.3923373522193256,-6.617372049808112,7.308000345364992,1.5420060951753005,3.5581831330556715,14.200636,19.106842,-14.695789,19.545364,3.9658062,16.566277
-4.243702914959657,-3.4131616537038965,7.588686588733676,-8.241163968511426,-0.19469911790460676,6.75906799498851,5.8316913,18.341343,-13.637198,15.477136,1.5415772,11.444468
1.8903947256589495,1.0474449606368212,-9.636487651747673,-1.482943430542518,10.791592248267575,2.0879946546810033,6.6693606,18.572351,-6.227609,14.726129,4.4680676,17.281538
-10.467612447156654,-4.425212879857422,-1.5103507125652171,0.5262829475799851,-6.004220824273655,-6.391862250577322,5.826847,8.92146,-8.750174,8.068014,-2.065273,10.8315115
7.476448585028397,5.046717945741332,-5.821923309231793,5.076616627508521,-1.1859158592811343,8.036528170699548,14.4890375,19.210684,-7.535479,13.947614,0.64381677,18.294151
-4.39978974281355,7.7633788379121045,-4.407412568835299,4.608608031761839,-5.802711039121112,5.087187808914218,12.3496,20.702486,-3.807107,13.691796,1.8640991,16.602793
-3.473267435125639,-3.2898492827405543,-7.396002647639615,-8.16986945914795,-1.858176655673648,5.844144064640503,6.962374,19.052446,-10.961657,14.47292,5.4988503,22.266918
6.861787123879241,7.0504752139573625,-6.794981664578668,-6.2027136119557005,-4.941847999612553,1.9499039935146412,13.640525,20.466145,-7.6401434,16.924273,2.9546854,19.123655
-7.872845436313275,-1.9009025204025978,1.9831922859755469,6.1984376959905365,1.1077514267885835,5.5636935465590325,2.4918373,13.050636,-7.2418013,21.273958,-5.7632194,20.551062
-1.6518029355906088,-9.929690954269809,6.144647561088757,-10.558689567000894,-1.930151929761972,-5.3554219794393125,5.353713,10.8073225,-2.4070942,4.293379,-1.2265593,14.983968
-5.742826048948398,4.33466380542111,4.307132518499263,9.9017976528279,1.3930524020988928,2.5032257181679043,-2.7340412,18.882015,-4.414491,14.734673,3.2751126,20.063284
6.777676438255139,-8.5600120844471,-2.056887965222696,3.111016288384179,-7.082124326459622,2.3033336029295874,17.229029,14.035712,-4.5860314,19.09267,-4.166153,13.994195
-5.448129735017811,8.47036556348329,3.633070117223509,5.707877549545287,8.64322670532442,-2.017487489585243,9.054689,21.284355,-10.749574,15.746032,4.246958,15.758407
1.9819420043423728,-6.306961112578836,6.2619044148207825,7.428391503720704,5.372092788558831,-0.4142698614514604,10.582653,24.459028,-13.747267,20.600481,2.3768277,10.518705
3.3919449870814034,3.5238570146711177,-6.482327868561283,-1.6587095244363883,-2.398713993564457,9.445815441313355,9.30319,17.989614,-1.5822724,15.530463,-1.7735014,18.163454
-3.9721631046993013,-8.256497255677642,-7.450424059137971,9.059455032346154,2.064504803356471,-2.7049364558253406,7.0610037,20.529463,-11.877777,14.479169,1.0144427,20.017609
3.2640405510340496,-7.4274122414959365,2.108771742664342,4.2455671996357465,3.3542186628466553,-6.448618720079832,19.914871,26.686224,-10.429831,20.789047,1.0099931,15.057701
-2.2194829437868218,-10.139076955664112,-0.06526899621187744,-8.763147918846325,4.763072756133708,-6.358631152107472,7.3601475,20.069752,-7.993265,16.365011,8.609421,13.968103
-1.3710132116475713,-8.02654886515485,-0.9921674918814808,1.897599072419455,-4.027900104971882,-6.824543152425667,13.15772,17.575312,-6.783694,17.727936,5.693398,17.10805
5.6534402811729265,3.4914042409474795,5.804801421634883,-2.755808509250054,-8.077417677655504,-5.290660907122855,5.1924286,12.552575,-1.4423398,17.293444,1.814337,13.739517
-7.489083839903137,-0.9489133171829152,-4.855733055178854,-7.248791729737845,2.357586237989459,2.677239518639064,9.041983,18.171484,-4.8116903,13.802341,10.619289,15.335764
3.3272571791404437,2.8205784080066847,-7.681995871174137,0.5739748728254495,3.6546594323967856,-9.438947609763972,7.6506205,22.236269,-16.078691,24.194166,1.4857873,11.559518
-7.713567690524559,-0.05927053610593389,-3.407844519428925,1.8312700720806345,2.7463663256438946,10.103826319807906,5.2321677,16.37997,-3.9383063,10.838506,-0.25765535,18.469725
-0.28978558119629955,-9.57507876422074,2.5294558742878865,3.991726893839822,0.7111153797190699,-8.729176004605286,9.858586,18.711987,-9.95727,21.348972,2.580446,14.268978
-1.8995029096852154,-10.048359402949245,2.472286474929668,2.387110957965774,-4.598954896901854,-6.984800492518919,5.647675,17.175032,-9.645484,11.307656,3.2058928,8.0478735
2.7531225227958798,-1.5003907438708441,-7.823166977800349,-9.745471462009341,-5.0515168326327515,4.372946449269442,1.8152778,10.601813,-7.8113446,6.6572986,-1.7055798,11.662607
-3.7227754066173366,7.607434677828852,-4.892779387247081,-2.9115402845448974,-3.997615753046382,10.058941891741112,4.2182817,19.865639,-6.93066,14.337049,1.8225939,18.616936
-0.4427943582472299,-7.33862681997594,6.2499086528788474,-6.119389043434543,-7.242906842751066,3.3958015801635413,5.6311364,15.390915,-4.958661,17.493439,-7.290875,22.222403
11.478335071740974,-1.1619666257116648,-2.166075119099052,-8.486637398172975,-1.6727715139295416,5.9559935964457935,7.7299156,17.332493,-5.5390744,12.869607,-0.6290014,17.01656
-2.3412513543560767,8.77427126139647,1.678403655444834,7.542565003504529,-0.8571407453976692,-4.320705135121014,6.052655,16.087029,-8.364462,10.94278,-3.5323544,16.654972
0.41239630931488636,5.874360719266083,-5.871777271649783,-1.6818324142973575,-4.267681256852362,7.359519625454004,22.367397,32.00381,-7.511863,20.505003,1.4484042,26.498997
7.285281217983175,3.597466763652737,0.8544857253947994,-0.2147806315951192,-8.371671155096644,7.8250691315168766,8.432116,14.291505,-2.976225,15.397818,-4.2056065,16.963646
-1.151453860558605,7.403444392243651,-4.582112745147664,-4.562657535877851,7.509080364035695,1.0588952795426323,9.95021,23.384212,-3.7033105,20.648241,1.9205496,22.472612
7.0158828990704,2.5899669150767632,-3.055787168377838,9.258772811920291,5.646897524639284,-1.0182622920491606,12.016139,24.054214,-12.6264105,23.855425,-5.6376405,15.693548
-7.286819120504116,3.524897057825949,-0.5814422290046656,0.9586948605131628,10.630337556931837,0.22590224355692412,0.5875093,23.479988,-10.996503,18.096945,8.292921,15.718267
-1.9499450430509193,5.226941028522703,8.507102142751666,1.6385969027699103,-4.310180722371421,-10.994231507816492,7.733178,17.118095,-8.364672,14.822987,3.433532,13.794401
-6.550951114173901,6.051202477610752,0.3630494288448155,8.915924453231428,-1.6695517188993112,-0.12917940067893524,8.050639,19.236559,-10.655791,19.108713,-0.05555299,22.216862
-4.019238778398199,-9.03526749571837,-2.5159884350451898,5.1597572030127985,-6.1884604867860675,-0.187291864807764,-1.0710454,6.5288377,-6.4712744,7.5022354,-3.8898706,9.012229
-6.320811118495253,-5.284656655228132,0.6193068367760843,-0.29335168136075734,-7.665143546426529,3.887047971317713,13.518096,16.550695,-3.5740492,19.182154,-1.0953825,24.554424
-8.806201046061567,-0.331475717676853,6.568188031877088,-0.033079099762020725,5.09486217793113,-9.176079988654312,7.6261086,11.383644,-2.464103,13.676341,0.21626139,13.184271
3.3378215999215506,-8.038134341235482,-1.7177321379933415,-5.5423581307545,-0.9719263155721288,5.689924321867188,5.560582,30.267254,-9.662505,24.312405,2.5516698,18.876669
-8.18708228535028,4.257326403031136,7.300977392329998,4.643976898252989,-7.490015709532478,-5.53832126574449,10.315281,12.829438,-4.715255,9.711503,1.9586751,9.660513
-5.286462857837756,1.1696503856777385,-9.384138300470994,5.9520779631529175,-6.44377416072615,5.7844343277660935,4.646712,10.880956,-7.050454,12.085568,-4.9189053,13.141676
3.0328927405244945,8.461960552913716,-5.697360212102768,-8.757953909020898,3.2012845430315804,6.249551434437096,4.1793575,18.070648,-7.314577,11.888772,2.511297,16.803616
2.0155973177160336,8.797987298694112,-0.28728618973671544,8.446808104765037,4.18660387615509,-0.6602728842139015,11.989805,22.524881,-10.695164,22.34106,4.527566,15.893116
7.513644822700715,1.0513457391246865,6.181368521277135,-8.935065119966701,-2.3400644270712667,-4.018709853563208,3.8684785,12.177169,-3.0693715,3.656567,-1.2538699,12.943411
0.06555005845824162,-6.583304436049451,-5.727102580165274,-2.583811540562184,6.668657340413405,8.012254993629622,14.603762,19.050581,-3.8055377,12.241873,7.50111,10.965706
-1.416204624250759,-3.958902166438885,7.1378968417682795,-10.09366561129714,0.5056035155133639,-3.1558680763161147,11.547252,25.7956,-12.47712,19.283108,2.2040577,21.509254
8.476617258200188,-6.854034933742244,2.297660762867714,-5.664200039596449,0.7940983345731876,9.464958051866837,8.110426,16.068108,-4.648691,16.55173,-1.9037039,19.526814
4.004693398333307,-7.968662035673577,-2.9664551759905557,-5.164963705678056,6.130498582913372,3.976921680791826,10.064825,19.073864,-6.8755126,20.27358,0.08426067,15.732416
-3.0305547338382413,10.499617840551883,-1.770693327126419,-6.582327021056228,1.9149407519470993,4.490460614438863,3.985971,21.464535,1.3567411,8.743623,-0.76712114,23.318802
-10.70392094796709,-1.2547875893132245,-3.7202279920952246,-0.6877480836333718,-9.121637469997898,-1.536357610217604,11.772826,20.878304,1.6153669,9.281024,2.2396789,15.481359
5.445341526299624,-2.8581067027708644,8.302396762322088,5.394220143124543,8.414771522069449,-3.5005631345140156,13.883194,8.683451,0.53798836,14.185309,-1.0289427,14.185973
-3.140732055750965,-4.645292942191453,5.910741977896721,5.580743039605072,8.982535037172266,1.6629376244053584,16.653006,24.388386,-3.9019077,13.502929,1.0558276,20.956402
8.446732884616095,0.36403069281168443,2.9855163654062,-3.9721631046993013,-8.256497255677642,-7.450424059137971,18.720991,17.64359,-8.495677,16.268242,2.8995712,11.771218
3.866558650678687,10.311882073090306,-1.455668464339309,-8.124971941302398,3.9424389102483666,4.71644220428064,4.6228185,22.024452,-7.3652205,17.935286,7.285885,20.09844
4.028203530428557,1.5699006537332734,-11.144522642316854,-0.6583500380931344,6.485029468772818,-9.006447716309498,5.6710467,14.600258,-9.096269,13.701497,0.87892133,5.3951635
-7.252901996333219,-7.5094395197514485,-1.6016746974311644,7.615466000630996,-6.495928347700539,0.9501277240490015,12.065114,10.349375,-1.9526182,11.476075,-1.9045699,10.021509
-1.7283718907316448,-6.91009405222748,-6.645983494721049,8.278792714350814,-0.36292411857587237,-7.611988049604922,3.4655306,19.19334,-10.429969,20.561054,3.462504,20.57108
-2.4112555953416024,-8.198902660960533,-3.8187281273528315,-0.78514563144092,-4.378543840561512,10.952458882360608,9.470427,13.0612545,-3.4730554,15.743056,3.1010842,9.206572
8.322534883631562,-7.901823368337031,3.1249264856074803,2.5472370363167167,-9.581033977907994,-3.537854934258812,1.9787513,12.599717,1.5393258,2.4364614,2.9804864,14.967954
1.6413661965038702,9.357718750462519,1.887852322353859,-5.877070161864475,-6.038577518185142,-1.5732507327113006,5.2437744,18.536587,-10.856773,15.846061,-3.0589828,21.784237
-4.619822563635018,-9.685662760216983,0.16825565878759505,-7.005972049715933,-2.4679557008690005,-8.53565527609504,3.0778399,14.759963,-9.87166,13.152411,-1.2089051,11.971171
-4.011401616074556,3.0311589547353535,10.481582965541822,-8.887515033414626,1.5295671312751915,-2.9300066193469085,6.4299836,18.422531,-6.983628,8.160372,1.5123583,13.562734
6.693307456178832,2.426304216351011,-8.408174655260776,8.994095310310088,0.1843300228409924,2.788596887498924,12.023596,12.030679,-8.330643,15.627344,-1.2615893,5.0965466
-8.358277955640846,0.9528676800748386,3.1794550858312265,-1.674859891237961,-10.906355765543227,3.8924564581266106,11.271005,17.788086,-1.0223578,15.519601,7.983174,18.0688
6.555026255827186,1.3653752254347145,-9.114179805386001,5.635961450409854,-8.192849522615223,2.946945543776523,14.676292,13.715904,-4.2490525,12.985158,-0.7132762,8.222658
11.228001505383649,0.7324797948344183,-1.544947416383656,4.975267651523806,-5.931991234374205,-3.2609091922220834,8.385895,13.6866865,-8.213675,19.662472,-3.30781,6.443914
-4.682406831509101,-5.795944339327491,-3.0696118717833407,3.8473001405099034,6.277084931197326,3.269379803437225,7.546176,17.02933,-7.8229046,20.794748,-4.621066,17.837578
-1.0768797157729462,-9.670049457981577,0.6285111918361791,1.2134991942502917,-5.700911288468274,9.22291518402928,10.665724,13.670874,-3.9545379,18.14902,-1.6188025,19.587807
-5.937602450637638,-9.171807723458016,3.9627446468540724,8.976295210602984,0.084610409026783,5.263336063896784,6.9715343,8.801337,-0.7323947,6.951168,-4.9315453,14.66108
-4.793462292348526,1.879232780291768,-7.653790576653872,1.4331297918609953,-6.8308240271937,-8.10819538243565,-0.6746198,17.73491,-6.942983,1.9117646,0.7646036,19.400278
-7.9795149007029655,4.246183313499839,0.9022333928483116,-0.7100452515745906,9.368502590535536,-3.0827528168598652,0.8593378,25.76467,-8.857599,18.273008,8.351709,21.513565
1.655016605187634,-4.604131845367738,7.246052120386595,4.331403730001868,-7.226278570800176,-3.8514554864343458,14.471714,16.981497,-3.178137,17.409622,-4.403231,18.181223
7.997102945609711,0.7584129405844142,-5.51995364996759,3.1258897192652264,-2.381253967283907,9.088458497934681,15.823167,18.894615,-9.493933,14.819104,-4.392165,18.264118
9.34869934242433,-3.588416099184719,3.895761772405545,7.54358378578364,9.077154955963135,-1.187838119316985,14.948412,15.750315,-5.2705812,13.010826,-1.5809478,8.329145
-5.003494793471433,0.48720721376730863,8.408188172677077,4.39571794383967,-2.738513864629778,-9.77907914654332,7.6261754,18.317728,-6.81439,14.634514,2.3225744,14.204146
-8.736123504704494,3.0810037504026577,-2.6732257828741695,-4.946762266099359,-2.6860036698933363,-6.5184350082766995,6.496294,18.675669,-8.958676,9.414516,4.169909,16.285952
-1.9574496196847433,9.338003314533527,6.161442706981452,2.1557098477803867,-6.1024311518883945,8.92993040904502,3.6775517,13.643777,-3.0329387,11.774122,-4.2230577,18.006628
-1.110813971889232,-0.6354916531059533,-10.897565767829864,3.8283050191422285,-10.494118809212035,2.1393993237061504,14.481732,16.9128,-10.214375,17.422522,0.294528,13.822631
0.42974516217680503,-7.7712096927588865,-8.002312263704308,-4.433836183028736,8.733397640931981,5.90884093112577,5.1057963,13.526416,-5.7490325,13.119128,5.104661,14.888202
-6.686740837773242,9.254242954225578,2.231094440875618,-4.519102051597232,-6.417197932628543,-5.3753412555588245,10.299567,13.094433,-0.33785194,12.673599,-1.6655055,22.40382
1.001121797609081,9.396240804110018,-0.9994569580640494,1.4118512064924493,-9.953676119779605,3.3211411514506053,10.620685,20.509438,-7.895449,20.910007,4.54283,16.895594
8.322632904110561,3.1882353306882756,-6.266859923295754,5.826276512956114,5.987925040325332,-3.52160461664832,5.8875327,22.813366,-14.296295,13.086949,-1.5113719,18.980927
-5.127863690578954,-9.67377738878911,0.5936259810841146,-1.7045914856902744,10.012218224062936,4.451611622805488,5.3648825,11.964478,-2.1674674,13.877729,-5.758321,15.882054
5.213067322671246,-4.933007271292016,-6.793630901774679,1.5866368053564266,-7.92018144835145,6.575793872571979,8.316929,21.003572,-6.1017838,18.21175,2.3373911,19.313719
-4.148996263865319,6.821398960245615,4.198994913011161,1.2681401566441302,4.970960963323721,-7.397765036480728,16.25503,13.665901,-0.22619797,14.843116,-3.9276671,18.255806
-2.8296726378235353,-9.093538420426123,-1.4371902009423012,9.714875589216323,-3.1995778050116046,-2.267342156519782,14.102268,13.889067,-5.834662,17.032768,-1.9407439,15.306371
0.02603438873853096,-8.160657266663906,7.13324232681319,5.030848365850696,6.578295074352731,-7.43560176804925,7.6743603,16.906448,-6.4814677,15.757156,0.10920129,14.823785
