-2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 1.00000, 0.14809, 0.14809, 0.14809, 0.00000, 0.00000, -3.23027, 3.75759, 0.57835, 4.00000, 0.31554, 0.14809, 0.23934, 0.00575, 0.07581, -2.90169, 3.98961, 0.67346, 6.00000, 0.34771, 0.14809, 0.27470, 0.00633, 0.07958, -2.74022, 4.06770, 0.80268, -0.76653, -1.37444, 1.98030, 0.39414, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.28382, 0.25804, 0.27093, 0.00017, 0.01289, -2.86589, 3.85347, 1.31284, 3.00000, 0.34536, 0.25804, 0.29574, 0.00134, 0.03663, -2.82550, 3.90139, 1.27108, -0.19150, -1.25387, 1.66465, 0.58922, -2.05481, 4.45876, 0.43315, 4.92853, 2.00263, 1.48280, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 5.00000, 0.27330, 0.17523, 0.22091, 0.00117, 0.03414, -2.12898, 4.45510, 0.64249, 6.00000, 0.45082, 0.17523, 0.25923, 0.00831, 0.09118, -2.10916, 4.46764, 0.63626, -0.76653, -0.65917, 1.49537, 0.16379, -3.18882, 3.75791, 0.00000, 4.92853, 2.27446, 1.57080, 2.00000, 0.15709, 0.07413, 0.11561, 0.00172, 0.04148, -3.28069, 3.75928, 0.17070, 10.00000, 0.30116, 0.07413, 0.20319, 0.00332, 0.05763, -3.15388, 3.84909, 0.00072, 11.00000, 0.36489, 0.07413, 0.21789, 0.00518, 0.07197, -3.17661, 3.82827, -0.03762, -0.76653, -7.64229, 8.64229, 0.00000
-3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 5.00000, 0.15422, 0.06360, 0.10708, 0.00127, 0.03564, -3.68158, 3.02934, 1.42773, 8.00000, 0.23113, 0.06360, 0.14143, 0.00297, 0.05447, -3.61481, 3.07776, 1.48035, 8.00000, 0.23113, 0.06360, 0.14143, 0.00297, 0.05447, -3.61481, 3.07776, 1.48035, -0.64123, -2.88604, 2.59457, 1.29147, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.28382, 0.25804, 0.27093, 0.00017, 0.01289, -2.86589, 3.85347, 1.31284, 3.00000, 0.34536, 0.25804, 0.29574, 0.00134, 0.03663, -2.82550, 3.90139, 1.27108, -0.19150, -1.25387, 1.66465, 0.58922, -3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 1.00000, 0.06653, 0.06653, 0.06653, 0.00000, 0.00000, -3.33693, 2.92195, 2.28963, 2.00000, 0.28491, 0.06653, 0.17572, 0.01192, 0.10919, -3.45170, 2.82220, 2.24502, 3.00000, 0.37614, 0.06653, 0.24253, 0.01687, 0.12990, -3.43308, 2.72507, 2.37733, 1.50586, -2.37638, 1.85065, 1.52573, -3.92241, 2.87963, 0.78273, 4.92852, 2.50831, 1.41130, 7.00000, 0.15694, 0.03543, 0.11135, 0.00136, 0.03681, -4.10703, 2.72387, 0.69981, 10.00000, 0.30770, 0.03543, 0.16464, 0.00766, 0.08750, -4.06467, 2.77219, 0.73728, 11.00000, 0.44633, 0.03543, 0.19025, 0.01352, 0.11627, -4.07905, 2.75276, 0.73998, -0.64123, 10.75154, -7.66476, -2.08678
-2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 3.00000, 0.14638, 0.06761, 0.10256, 0.00107, 0.03276, -2.42387, 4.00539, 1.64693, 5.00000, 0.31536, 0.06761, 0.16213, 0.00760, 0.08717, -2.35888, 4.00517, 1.76109, 8.00000, 0.40904, 0.06761, 0.24653, 0.01677, 0.12949, -2.15891, 4.03837, 1.91448, -0.64123, -0.60432, 1.05443, 0.54989, -2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.28382, 0.25804, 0.27093, 0.00017, 0.01289, -2.86589, 3.85347, 1.31284, 3.00000, 0.34536, 0.25804, 0.29574, 0.00134, 0.03663, -2.82550, 3.90139, 1.27108, -0.19150, -1.25387, 1.66465, 0.58922, -2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.17319, 0.16857, 0.17088, 0.00001, 0.00231, -2.36896, 3.39608, 2.78348, 2.00000, 0.17319, 0.16857, 0.17088, 0.00001, 0.00231, -2.36896, 3.39608, 2.78348, 1.50586, -0.56481, 0.87972, 0.68510, -1.50894, 4.37124, 1.70460, 4.92852, 1.90319, 1.21764, 1.00000, 0.16629, 0.16629, 0.16629, 0.00000, 0.00000, -1.29036, 4.63635, 1.32857, 2.00000, 0.28435, 0.16629, 0.22532, 0.00348, 0.05903, -1.53658, 4.43581, 1.63152, 4.00000, 0.49665, 0.16629, 0.35303, 0.01818, 0.13483, -1.42000, 4.43674, 1.73594, -0.64123, -0.30980, 0.93889, 0.37091
-2.85909, 3.75484, 1.40973, 4.92550, 2.22158, 1.28053, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.28382, 0.25804, 0.27093, 0.00017, 0.01289, -2.86589, 3.85347, 1.31284, 3.00000, 0.34536, 0.25804, 0.29574, 0.00134, 0.03663, -2.82550, 3.90139, 1.27108, -0.19150, -1.25387, 1.66465, 0.58922, -2.75567, 4.02561, 0.70086, 4.92853, 2.17107, 1.42811, 1.00000, 0.14809, 0.14809, 0.14809, 0.00000, 0.00000, -3.23027, 3.75759, 0.57835, 4.00000, 0.31554, 0.14809, 0.23934, 0.00575, 0.07581, -2.90169, 3.98961, 0.67346, 6.00000, 0.34771, 0.14809, 0.27470, 0.00633, 0.07958, -2.74022, 4.06770, 0.80268, -0.76653, -1.37444, 1.98030, 0.39414, -3.48430, 3.15040, 1.49161, 4.92852, 2.40648, 1.26333, 5.00000, 0.15422, 0.06360, 0.10708, 0.00127, 0.03564, -3.68158, 3.02934, 1.42773, 8.00000, 0.23113, 0.06360, 0.14143, 0.00297, 0.05447, -3.61481, 3.07776, 1.48035, 8.00000, 0.23113, 0.06360, 0.14143, 0.00297, 0.05447, -3.61481, 3.07776, 1.48035, -0.64123, -2.88604, 2.59457, 1.29147, -2.21782, 3.93313, 1.97536, 4.92852, 2.08423, 1.15840, 3.00000, 0.14638, 0.06761, 0.10256, 0.00107, 0.03276, -2.42387, 4.00539, 1.64693, 5.00000, 0.31536, 0.06761, 0.16213, 0.00760, 0.08717, -2.35888, 4.00517, 1.76109, 8.00000, 0.40904, 0.06761, 0.24653, 0.01677, 0.12949, -2.15891, 4.03837, 1.91448, -0.64123, -0.60432, 1.05443, 0.54989
-3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 8.00000, 0.15882, 0.05259, 0.10071, 0.00106, 0.03254, -4.00654, 1.88897, 2.24152, 12.00000, 0.27238, 0.05259, 0.13845, 0.00398, 0.06313, -4.02704, 1.93270, 2.17249, 16.00000, 0.48415, 0.05259, 0.21242, 0.01985, 0.14088, -4.02239, 1.94215, 2.17528, -0.64123, -10.56672, 5.51065, 6.05607, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 6.00000, 0.13579, 0.08255, 0.09386, 0.00036, 0.01896, -3.71499, 1.58081, 2.90531, 11.00000, 0.31844, 0.08255, 0.17162, 0.00865, 0.09301, -3.78653, 1.49569, 2.85687, 12.00000, 0.34556, 0.08255, 0.18611, 0.01024, 0.10120, -3.79135, 1.49693, 2.85317, -0.19150, -9.32863, 3.30198, 7.02665, -3.47499, 2.68919, 2.20355, 4.91558, 2.48299, 1.10596, 1.00000, 0.06653, 0.06653, 0.06653, 0.00000, 0.00000, -3.33693, 2.92195, 2.28963, 2.00000, 0.28491, 0.06653, 0.17572, 0.01192, 0.10919, -3.45170, 2.82220, 2.24502, 3.00000, 0.37614, 0.06653, 0.24253, 0.01687, 0.12990, -3.43308, 2.72507, 2.37733, 1.50586, -2.37638, 1.85065, 1.52573, -4.37124, 1.70460, 1.50894, 4.92852, 2.76977, 1.25963, 20.00000, 0.16092, 0.01742, 0.08676, 0.00201, 0.04486, -4.48262, 1.70900, 1.32332, 29.00000, 0.26292, 0.01742, 0.12991, 0.00577, 0.07594, -4.49232, 1.65167, 1.35679, 32.00000, 0.48884, 0.01742, 0.15954, 0.01385, 0.11768, -4.49912, 1.65271, 1.33342, -0.64123, 3.63662, -1.43665, -1.19997
-4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 11.00000, 0.11872, 0.02907, 0.07584, 0.00119, 0.03449, -4.06305, 0.56577, 2.80811, 16.00000, 0.27939, 0.02907, 0.12086, 0.00584, 0.07643, -4.07309, 0.53281, 2.80980, 16.00000, 0.27939, 0.02907, 0.12086, 0.00584, 0.07643, -4.07309, 0.53281, 2.80980, -0.76653, 9.35336, -1.86160, -6.49176, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 6.00000, 0.13579, 0.08255, 0.09386, 0.00036, 0.01896, -3.71499, 1.58081, 2.90531, 11.00000, 0.31844, 0.08255, 0.17162, 0.00865, 0.09301, -3.78653, 1.49569, 2.85687, 12.00000, 0.34556, 0.08255, 0.18611, 0.01024, 0.10120, -3.79135, 1.49693, 2.85317, -0.19150, -9.32863, 3.30198, 7.02665, -4.45876, 0.43315, 2.05481, 4.92853, 3.04475, 1.14074, 16.00000, 0.14684, 0.03464, 0.08137, 0.00123, 0.03513, -4.56597, 0.34687, 1.94629, 23.00000, 0.31028, 0.03464, 0.12487, 0.00582, 0.07626, -4.57917, 0.36667, 1.91068, 23.00000, 0.31028, 0.03464, 0.12487, 0.00582, 0.07626, -4.57917, 0.36667, 1.91068, -0.76653, 2.22389, -0.24359, -0.98030, -3.75791, 0.00000, 3.18882, 4.92853, 3.14159, 0.86714, 8.00000, 0.14686, 0.03906, 0.08854, 0.00123, 0.03502, -3.90400, 0.07311, 3.07729, 13.00000, 0.30567, 0.03906, 0.15021, 0.00806, 0.08977, -3.87803, 0.04013, 3.11473, 16.00000, 0.46730, 0.03906, 0.20208, 0.01839, 0.13560, -3.87649, 0.06391, 3.11914, -0.76653, 8.64229, -0.00000, -7.64229
-3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 2.00000, 0.15967, 0.10195, 0.13081, 0.00083, 0.02886, -3.38078, 1.52721, 3.31624, 4.00000, 0.30940, 0.10195, 0.19199, 0.00574, 0.07576, -3.35527, 1.72680, 3.24833, 7.00000, 0.37215, 0.10195, 0.26450, 0.01034, 0.10171, -3.25397, 1.51295, 3.43972, -0.64123, -1.63909, 0.81587, 1.82322, -3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 6.00000, 0.13579, 0.08255, 0.09386, 0.00036, 0.01896, -3.71499, 1.58081, 2.90531, 11.00000, 0.31844, 0.08255, 0.17162, 0.00865, 0.09301, -3.78653, 1.49569, 2.85687, 12.00000, 0.34556, 0.08255, 0.18611, 0.01024, 0.10120, -3.79135, 1.49693, 2.85317, -0.19150, -9.32863, 3.30198, 7.02665, -2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 1.00000, 0.06118, 0.06118, 0.06118, 0.00000, 0.00000, -2.89087, 2.38109, 3.26504, 5.00000, 0.29093, 0.06118, 0.18911, 0.00575, 0.07580, -2.89914, 2.31125, 3.32101, 6.00000, 0.41927, 0.06118, 0.22747, 0.01215, 0.11021, -2.91937, 2.28995, 3.31925, 1.50586, -0.90211, 0.74373, 1.15838, -2.87963, 0.78273, 3.92241, 4.92852, 2.87619, 0.65037, 6.00000, 0.13730, 0.05831, 0.10355, 0.00100, 0.03156, -2.91921, 0.71879, 3.95749, 7.00000, 0.19459, 0.05831, 0.11655, 0.00187, 0.04322, -2.91322, 0.75120, 3.96029, 9.00000, 0.46163, 0.05831, 0.18466, 0.01802, 0.13423, -2.91673, 0.79877, 3.95169, -0.64123, -1.48153, 0.40335, 2.07817
-3.75484, 1.40973, 2.85909, 4.92550, 2.78243, 0.95149, 6.00000, 0.13579, 0.08255, 0.09386, 0.00036, 0.01896, -3.71499, 1.58081, 2.90531, 11.00000, 0.31844, 0.08255, 0.17162, 0.00865, 0.09301, -3.78653, 1.49569, 2.85687, 12.00000, 0.34556, 0.08255, 0.18611, 0.01024, 0.10120, -3.79135, 1.49693, 2.85317, -0.19150, -9.32863, 3.30198, 7.02665, -3.93313, 1.97536, 2.21782, 4.92852, 2.67616, 1.10403, 8.00000, 0.15882, 0.05259, 0.10071, 0.00106, 0.03254, -4.00654, 1.88897, 2.24152, 12.00000, 0.27238, 0.05259, 0.13845, 0.00398, 0.06313, -4.02704, 1.93270, 2.17249, 16.00000, 0.48415, 0.05259, 0.21242, 0.01985, 0.14088, -4.02239, 1.94215, 2.17528, -0.64123, -10.56672, 5.51065, 6.05607, -4.02561, 0.70086, 2.75567, 4.92853, 2.96922, 0.97747, 11.00000, 0.11872, 0.02907, 0.07584, 0.00119, 0.03449, -4.06305, 0.56577, 2.80811, 16.00000, 0.27939, 0.02907, 0.12086, 0.00584, 0.07643, -4.07309, 0.53281, 2.80980, 16.00000, 0.27939, 0.02907, 0.12086, 0.00584, 0.07643, -4.07309, 0.53281, 2.80980, -0.76653, 9.35336, -1.86160, -6.49176, -3.15040, 1.49161, 3.48430, 4.92852, 2.69940, 0.78559, 2.00000, 0.15967, 0.10195, 0.13081, 0.00083, 0.02886, -3.38078, 1.52721, 3.31624, 4.00000, 0.30940, 0.10195, 0.19199, 0.00574, 0.07576, -3.35527, 1.72680, 3.24833, 7.00000, 0.37215, 0.10195, 0.26450, 0.01034, 0.10171, -3.25397, 1.51295, 3.43972, -0.64123, -1.63909, 0.81587, 1.82322
-1.49161, 3.48430, 3.15040, 4.92852, 1.97528, 0.87732, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.41137, 0.34355, 0.37746, 0.00115, 0.03391, -1.56948, 3.39135, 3.26474, -0.64123, -0.30829, 0.68893, 0.61936, -1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.31095, 0.31095, 0.31095, 0.00000, 0.00000, -1.69621, 2.60417, 3.91673, 3.00000, 0.41089, 0.31095, 0.35380, 0.00177, 0.04202, -1.73851, 2.86544, 3.68812, -0.19150, -0.25296, 0.53830, 0.71466, -2.20355, 3.47499, 2.68919, 4.91558, 2.13592, 0.99193, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 2.00000, 0.17319, 0.16857, 0.17088, 0.00001, 0.00231, -2.36896, 3.39608, 2.78348, 2.00000, 0.17319, 0.16857, 0.17088, 0.00001, 0.00231, -2.36896, 3.39608, 2.78348, 1.50586, -0.56481, 0.87972, 0.68510, -0.78273, 3.92241, 2.87963, 4.92852, 1.76776, 0.94680, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -0.64123, -0.12779, 0.65841, 0.46938
-1.97536, 2.21782, 3.93313, 4.92852, 2.29844, 0.64677, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 4.00000, 0.29391, 0.19093, 0.25121, 0.00165, 0.04067, -2.05593, 2.09508, 4.00717, 7.00000, 0.47990, 0.19093, 0.32269, 0.00894, 0.09453, -1.92311, 2.18704, 4.03181, -0.64123, -0.49591, 0.54500, 0.95092, -1.40973, 2.85909, 3.75484, 4.92550, 2.02888, 0.70390, 0.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, -1.00000, 1.00000, 0.31095, 0.31095, 0.31095, 0.00000, 0.00000, -1.69621, 2.60417, 3.91673, 3.00000, 0.41089, 0.31095, 0.35380, 0.00177, 0.04202, -1.73851, 2.86544, 3.68812, -0.19150, -0.25296, 0.53830, 0.71466, -2.68919, 2.20355, 3.47499, 4.91558, 2.45513, 0.78564, 1.00000, 0.06118, 0.06118, 0.06118, 0.00000, 0.00000, -2.89087, 2.38109, 3.26504, 5.00000, 0.29093, 0.06118, 0.18911, 0.00575, 0.07580, -2.89914, 2.31125, 3.32101, 6.00000, 0.41927, 0.06118, 0.22747, 0.01215, 0.11021, -2.91937, 2.28995, 3.31925, 1.50586, -0.90211, 0.74373, 1.15838, -1.70460, 1.50894, 4.37124, 4.92852, 2.41700, 0.48015, 1.00000, 0.16499, 0.16499, 0.16499, 0.00000, 0.00000, -2.17557, 1.45378, 4.24806, 1.00000, 0.16499, 0.16499, 0.16499, 0.00000, 0.00000, -2.17557, 1.45378, 4.24806, 2.00000, 0.44188, 0.16499, 0.30343, 0.01917, 0.13844, -1.81116, 1.40315, 4.41821, -0.64123, -0.42255, 0.35294, 1.06961
